success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,stimulus,key_press,view_history,stimulus_type,subject_num,condition_num,block_number,block_type,fam_duration,stimulus_displayed,response,question_order
TRUE,fullscreen,0,1736,0.0-0.0,SS1652560221389,,,,,,,,,,,,,,
,survey-text,1,6220,0.0-1.0,SS1652560221389,4481.1,"{""Age"":""275"",""Gender"":"" M""}",,,,,,,,,,,,
,audio-keyboard-response,2,37392,0.0-2.0,SS1652560221389,31172.4,,stimuli/audio/music_intro.wav,40,,,,,,,,,,
,html-keyboard-response,3,41182,0.0-3.0,SS1652560221389,3789.2,,<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,4,106202,0.0-4.0,SS1652560221389,65023.2,,<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,5,133233,0.0-5.0,SS1652560221389,27032.2,,<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,6,142907,0.0-6.0,SS1652560221389,9674.4,,<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,7,149601,0.0-7.0,SS1652560221389,6693.9,,<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,8,150129,0.0-8.0,SS1652560221389,527.2,,<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,9,168893,0.0-9.0,SS1652560221389,18764.9,,<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,instructions,10,193726,0.0-10.0,SS1652560221389,24833.7,,,,"[{""page_index"":0,""viewing_time"":24833.30000001192}]",,,,,,,,,
,video-keyboard-response,11,211964,0.0-11.0,SS1652560221389,null,,"[""stimuli/images/calibration.mp4""]",null,,calibration,,,,,,,,
,video-keyboard-response,12,216634,0.0-12.0,SS1652560221389,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,13,316784,0.0-13.0,SS1652560221389,null,,"[""stimuli/images/unity_stims/unitystims_004_Left_8fam_deviant_2_withmusic.mp4""]",null,,trial,5,6,1,deviant,8,stimuli/images/unity_stims/unitystims_004_Left_8fam_deviant_2_withmusic.mp4,,
,html-keyboard-response,14,318495,0.0-14.0,SS1652560221389,1710.8,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,15,323139,0.0-15.0,SS1652560221389,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,16,383321,0.0-16.0,SS1652560221389,null,,"[""stimuli/images/unity_stims/unitystims_006_Right_0fam_background_1_withmusic.mp4""]",null,,trial,5,6,2,background,0,stimuli/images/unity_stims/unitystims_006_Right_0fam_background_1_withmusic.mp4,,
,html-keyboard-response,17,384258,0.0-17.0,SS1652560221389,936.3,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,18,388906,0.0-18.0,SS1652560221389,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,19,442022,0.0-19.0,SS1652560221389,53118,,"[""stimuli/images/unity_stims/unitystims_001_Left_8fam_background_2_withmusic.mp4""]",40,,trial,5,6,3,background,8,stimuli/images/unity_stims/unitystims_001_Left_8fam_background_2_withmusic.mp4,,
,html-keyboard-response,20,443889,0.0-20.0,SS1652560221389,1866,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,21,448537,0.0-21.0,SS1652560221389,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,22,476490,0.0-22.0,SS1652560221389,27952.9,,"[""stimuli/images/unity_stims/unitystims_005_Right_0fam_deviant_2_withmusic.mp4""]",40,,trial,5,6,4,deviant,0,stimuli/images/unity_stims/unitystims_005_Right_0fam_deviant_2_withmusic.mp4,,
,html-keyboard-response,23,478243,0.0-23.0,SS1652560221389,1753.2,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
