success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,stimulus,key_press,view_history,stimulus_type,subject_num,condition_num,block_number,block_type,fam_duration,stimulus_displayed,response,question_order
TRUE,fullscreen,0,430180,0.0-0.0,SS1658415608445,,,,,,,,,,,,,,
,survey-text,1,505688,0.0-1.0,SS1658415608445,75490.2,"{""Age"":""213"",""Gender"":""F""}",,,,,,,,,,,,
,audio-keyboard-response,2,530015,0.0-2.0,SS1658415608445,24325.4,,stimuli/audio/music_intro.wav,48,,,,,,,,,,
,html-keyboard-response,3,532041,0.0-3.0,SS1658415608445,2024.3,,<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>,93,,,,,,,,,,
,html-keyboard-response,4,589819,0.0-4.0,SS1658415608445,57777.8,,<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,5,628741,0.0-5.0,SS1658415608445,38922.3,,<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,6,645885,0.0-6.0,SS1658415608445,17143.1,,<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,7,663863,0.0-7.0,SS1658415608445,17978,,<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,8,664470,0.0-8.0,SS1658415608445,605.9,,<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,9,666855,0.0-9.0,SS1658415608445,2384.3,,<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,instructions,10,709563,0.0-10.0,SS1658415608445,42708.3,,,,"[{""page_index"":0,""viewing_time"":42708}]",,,,,,,,,
,video-keyboard-response,11,727904,0.0-11.0,SS1658415608445,null,,"[""stimuli/images/calibration.mp4""]",null,,calibration,,,,,,,,
,video-keyboard-response,12,732607,0.0-12.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,13,760542,0.0-13.0,SS1658415608445,27933.1,,"[""stimuli/images/unity_stims/unitystims_005_Left_0fam_background_1_withmusic_new.mp4""]",40,,trial,22,1,1,background,0,stimuli/images/unity_stims/unitystims_005_Left_0fam_background_1_withmusic_new.mp4,,
,html-keyboard-response,14,761733,0.0-14.0,SS1658415608445,1190.8,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,15,766384,0.0-15.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,16,812921,0.0-16.0,SS1658415608445,46535.2,,"[""stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic_new.mp4""]",40,,trial,22,1,2,deviant,0,stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic_new.mp4,,
,html-keyboard-response,17,814314,0.0-17.0,SS1658415608445,1392.9,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,18,818977,0.0-18.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,19,919108,0.0-19.0,SS1658415608445,null,,"[""stimuli/images/unity_stims/unitystims_002_Left_8fam_deviant_2_withmusic_new.mp4""]",null,,trial,22,1,3,deviant,8,stimuli/images/unity_stims/unitystims_002_Left_8fam_deviant_2_withmusic_new.mp4,,
,html-keyboard-response,20,920173,0.0-20.0,SS1658415608445,1064.4,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,21,924830,0.0-21.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,22,999978,0.0-22.0,SS1658415608445,75147.3,,"[""stimuli/images/unity_stims/unitystims_004_Right_4fam_background_2_withmusic_new.mp4""]",40,,trial,22,1,4,background,4,stimuli/images/unity_stims/unitystims_004_Right_4fam_background_2_withmusic_new.mp4,,
,html-keyboard-response,23,1000944,0.0-23.0,SS1658415608445,966,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,24,1005596,0.0-24.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,25,1085564,0.0-25.0,SS1658415608445,79968.2,,"[""stimuli/images/unity_stims/unitystims_003_Right_8fam_background_1_withmusic_new.mp4""]",40,,trial,22,1,5,background,8,stimuli/images/unity_stims/unitystims_003_Right_8fam_background_1_withmusic_new.mp4,,
,html-keyboard-response,26,1088151,0.0-26.0,SS1658415608445,2586.8,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,27,1092800,0.0-27.0,SS1658415608445,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,28,1139180,0.0-28.0,SS1658415608445,46379.4,,"[""stimuli/images/unity_stims/unitystims_006_Left_4fam_deviant_2_withmusic_new.mp4""]",40,,trial,22,1,6,deviant,4,stimuli/images/unity_stims/unitystims_006_Left_4fam_deviant_2_withmusic_new.mp4,,
,video-keyboard-response,29,1162307,0.0-29.0,SS1658415608445,null,,"[""stimuli/images/calibration_end.mp4""]",null,,calibration_end,,,,,,,,
,html-keyboard-response,30,1178643,0.0-30.0,SS1658415608445,16336,,"<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>",39,,,,,,,,,,
,survey-multi-choice,31,1205130,0.0-31.0,SS1658415608445,26483.8,,,,,,,,,,,,[object Object],0
