success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,stimulus,key_press,view_history,stimulus_type,subject_num,condition_num,block_number,block_type,fam_duration,stimulus_displayed,response,question_order
TRUE,fullscreen,0,2148,0.0-0.0,SS1661796272219,,,,,,,,,,,,,,
,survey-text,1,3389,0.0-1.0,SS1661796272219,1240,"{""Age"":""230"",""Gender"":""F""}",,,,,,,,,,,,
,audio-keyboard-response,2,3846,0.0-2.0,SS1661796272219,455.4,,stimuli/audio/music_intro.wav,39,,,,,,,,,,
,html-keyboard-response,3,4002,0.0-3.0,SS1661796272219,156.1,,<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,4,4160,0.0-4.0,SS1661796272219,157.4,,<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,5,4396,0.0-5.0,SS1661796272219,236.2,,<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,6,4509,0.0-6.0,SS1661796272219,111.9,,<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,7,4621,0.0-7.0,SS1661796272219,111.5,,<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,8,4734,0.0-8.0,SS1661796272219,113,,<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,html-keyboard-response,9,4868,0.0-9.0,SS1661796272219,133.6,,<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>,39,,,,,,,,,,
,instructions,10,5095,0.0-10.0,SS1661796272219,226.6,,,,"[{""page_index"":0,""viewing_time"":226.5}]",,,,,,,,,
,video-keyboard-response,11,5297,0.0-11.0,SS1661796272219,201.1,,"[""stimuli/images/calibration.mp4""]",39,,calibration,,,,,,,,
,video-keyboard-response,12,5758,0.0-12.0,SS1661796272219,459.8,,"[""stimuli/images/attngetter_quiet.mp4""]",40,,attention_getter,,,,,,,,
,video-keyboard-response,13,84901,0.0-13.0,SS1661796272219,79143.1,,"[""stimuli/images/unity_stims/unitystims_002_Left_4fam_deviant_2_withmusic_new.mp4""]",40,,trial,29,4,1,deviant,4,stimuli/images/unity_stims/unitystims_002_Left_4fam_deviant_2_withmusic_new.mp4,,
,html-keyboard-response,14,85362,0.0-14.0,SS1661796272219,460.6,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,15,90002,0.0-15.0,SS1661796272219,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,16,151141,0.0-16.0,SS1661796272219,61137.9,,"[""stimuli/images/unity_stims/unitystims_005_Left_8fam_background_1_withmusic_new.mp4""]",39,,trial,29,4,2,background,8,stimuli/images/unity_stims/unitystims_005_Left_8fam_background_1_withmusic_new.mp4,,
,html-keyboard-response,17,151522,0.0-17.0,SS1661796272219,381.2,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",39,,between_block,,,,,,,,
,video-keyboard-response,18,156167,0.0-18.0,SS1661796272219,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,19,195725,0.0-19.0,SS1661796272219,39556.8,,"[""stimuli/images/unity_stims/unitystims_003_Right_4fam_background_2_withmusic_new.mp4""]",39,,trial,29,4,3,background,4,stimuli/images/unity_stims/unitystims_003_Right_4fam_background_2_withmusic_new.mp4,,
,html-keyboard-response,20,196185,0.0-20.0,SS1661796272219,459.8,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",39,,between_block,,,,,,,,
,video-keyboard-response,21,200832,0.0-21.0,SS1661796272219,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,22,273057,0.0-22.0,SS1661796272219,72224.7,,"[""stimuli/images/unity_stims/unitystims_004_Left_8fam_deviant_2_withmusic_new.mp4""]",39,,trial,29,4,4,deviant,8,stimuli/images/unity_stims/unitystims_004_Left_8fam_deviant_2_withmusic_new.mp4,,
,html-keyboard-response,23,273371,0.0-23.0,SS1661796272219,314.4,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",39,,between_block,,,,,,,,
,video-keyboard-response,24,278019,0.0-24.0,SS1661796272219,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,25,326460,0.0-25.0,SS1661796272219,48440.1,,"[""stimuli/images/unity_stims/unitystims_006_Right_0fam_deviant_1_withmusic_new.mp4""]",39,,trial,29,4,5,deviant,0,stimuli/images/unity_stims/unitystims_006_Right_0fam_deviant_1_withmusic_new.mp4,,
,html-keyboard-response,26,327125,0.0-26.0,SS1661796272219,664.8,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",39,,between_block,,,,,,,,
,video-keyboard-response,27,331775,0.0-27.0,SS1661796272219,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,28,389708,0.0-28.0,SS1661796272219,57932.9,,"[""stimuli/images/unity_stims/unitystims_001_Right_0fam_background_1_withmusic_new.mp4""]",39,,trial,29,4,6,background,0,stimuli/images/unity_stims/unitystims_001_Right_0fam_background_1_withmusic_new.mp4,,
,video-keyboard-response,29,412839,0.0-29.0,SS1661796272219,null,,"[""stimuli/images/calibration_end.mp4""]",null,,calibration_end,,,,,,,,
,html-keyboard-response,30,423807,0.0-30.0,SS1661796272219,10967.5,,"<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>",39,,,,,,,,,,
,survey-multi-choice,31,456592,0.0-31.0,SS1661796272219,32784.2,,,,,,,,,,,,[object Object],0
