"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","114198","0.0-0.0","SS1655128819462","","","","","","","","","","","","","",""
"","survey-text","1","129514","0.0-1.0","SS1655128819462","15313.700000017881","{""Age"":""334"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","143304","0.0-2.0","SS1655128819462","13789.09999999404","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","147398","0.0-3.0","SS1655128819462","4092.5999999940395","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","221621","0.0-4.0","SS1655128819462","74224.40000000596","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","254010","0.0-5.0","SS1655128819462","32388.79999998212","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","268623","0.0-6.0","SS1655128819462","14613.199999988079","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","283433","0.0-7.0","SS1655128819462","14808.800000011921","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","309096","0.0-8.0","SS1655128819462","25663.59999999404","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","445699","0.0-9.0","SS1655128819462","136604.80000001192","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","38","","","","","","","","","",""
"","instructions","10","446328","0.0-10.0","SS1655128819462","628.5","","","","[{""page_index"":0,""viewing_time"":628.3000000119209}]","","","","","","","","",""
"","video-keyboard-response","11","464551","0.0-11.0","SS1655128819462","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","469234","0.0-12.0","SS1655128819462","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","528925","0.0-13.0","SS1655128819462","59690.30000001192","","[""stimuli/images/unity_stims/unitystims_005_Right_0fam_background_2_withmusic_new.mp4""]","40","","trial","17","1","1","background","0","stimuli/images/unity_stims/unitystims_005_Right_0fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","14","530412","0.0-14.0","SS1655128819462","1485.199999988079","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","535048","0.0-15.0","SS1655128819462","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","564515","0.0-16.0","SS1655128819462","29466.09999999404","","[""stimuli/images/unity_stims/unitystims_003_Right_0fam_deviant_2_withmusic_new.mp4""]","40","","trial","17","1","2","deviant","0","stimuli/images/unity_stims/unitystims_003_Right_0fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","17","565715","0.0-17.0","SS1655128819462","1199.7000000178814","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","570364","0.0-18.0","SS1655128819462","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
