success,trial_type,trial_index,time_elapsed,internal_node_id,subject,rt,responses,stimulus,key_press,view_history,stimulus_type,subject_num,condition_num,block_number,block_type,fam_duration,stimulus_displayed,response,question_order
TRUE,fullscreen,0,1973,0.0-0.0,SS1651590412923,,,,,,,,,,,,,,
,survey-text,1,5336,0.0-1.0,SS1651590412923,3359.2,"{""Age"":""312"",""Gender"":""F""}",,,,,,,,,,,,
,audio-keyboard-response,2,6279,0.0-2.0,SS1651590412923,942.5,,stimuli/audio/music_intro.wav,40,,,,,,,,,,
,html-keyboard-response,3,9179,0.0-3.0,SS1651590412923,2899.7,,<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,4,73528,0.0-4.0,SS1651590412923,64348.5,,<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,5,121745,0.0-5.0,SS1651590412923,48217.3,,<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,6,141813,0.0-6.0,SS1651590412923,20067.6,,<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>,13,,,,,,,,,,
,html-keyboard-response,7,163233,0.0-7.0,SS1651590412923,21419.9,,<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,8,195294,0.0-8.0,SS1651590412923,32060.4,,<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,html-keyboard-response,9,281646,0.0-9.0,SS1651590412923,86352.9,,<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>,40,,,,,,,,,,
,instructions,10,300348,0.0-10.0,SS1651590412923,18701.4,,,,"[{""page_index"":0,""viewing_time"":18700.899999976158}]",,,,,,,,,
,video-keyboard-response,11,318606,0.0-11.0,SS1651590412923,null,,"[""stimuli/images/calibration.mp4""]",null,,calibration,,,,,,,,
,video-keyboard-response,12,323259,0.0-12.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,13,350878,0.0-13.0,SS1651590412923,27617,,"[""stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic.mp4""]",40,,trial,1,2,1,deviant,0,stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic.mp4,,
,html-keyboard-response,14,353690,0.0-14.0,SS1651590412923,2812,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,15,358338,0.0-15.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,16,420692,0.0-16.0,SS1651590412923,62352.1,,"[""stimuli/images/unity_stims/unitystims_002_Left_4fam_background_2_withmusic.mp4""]",40,,trial,1,2,2,background,4,stimuli/images/unity_stims/unitystims_002_Left_4fam_background_2_withmusic.mp4,,
,html-keyboard-response,17,421683,0.0-17.0,SS1651590412923,990.5,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,18,426327,0.0-18.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,19,462565,0.0-19.0,SS1651590412923,36237.3,,"[""stimuli/images/unity_stims/unitystims_005_Left_0fam_background_2_withmusic.mp4""]",40,,trial,1,2,3,background,0,stimuli/images/unity_stims/unitystims_005_Left_0fam_background_2_withmusic.mp4,,
,html-keyboard-response,20,464140,0.0-20.0,SS1651590412923,1575.1,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,21,468795,0.0-21.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,22,510039,0.0-22.0,SS1651590412923,41243.2,,"[""stimuli/images/unity_stims/unitystims_004_Right_4fam_deviant_2_withmusic.mp4""]",40,,trial,1,2,4,deviant,4,stimuli/images/unity_stims/unitystims_004_Right_4fam_deviant_2_withmusic.mp4,,
,html-keyboard-response,23,511814,0.0-23.0,SS1651590412923,1774.9,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,24,516466,0.0-24.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,25,566265,0.0-25.0,SS1651590412923,49798.2,,"[""stimuli/images/unity_stims/unitystims_006_Left_8fam_deviant_1_withmusic.mp4""]",40,,trial,1,2,5,deviant,8,stimuli/images/unity_stims/unitystims_006_Left_8fam_deviant_1_withmusic.mp4,,
,html-keyboard-response,26,571909,0.0-26.0,SS1651590412923,5643.7,,"<p><img src=""stimuli/images/attngetter_blank.png""></p>",40,,between_block,,,,,,,,
,video-keyboard-response,27,576567,0.0-27.0,SS1651590412923,null,,"[""stimuli/images/attngetter_quiet.mp4""]",null,,attention_getter,,,,,,,,
,video-keyboard-response,28,608495,0.0-28.0,SS1651590412923,31927.4,,"[""stimuli/images/unity_stims/unitystims_003_Right_8fam_background_1_withmusic.mp4""]",40,,trial,1,2,6,background,8,stimuli/images/unity_stims/unitystims_003_Right_8fam_background_1_withmusic.mp4,,
,video-keyboard-response,29,631628,0.0-29.0,SS1651590412923,null,,"[""stimuli/images/calibration_end.mp4""]",null,,calibration_end,,,,,,,,
,html-keyboard-response,30,656980,0.0-30.0,SS1651590412923,25351.6,,"<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>",40,,,,,,,,,,
,survey-multi-choice,31,861626,0.0-31.0,SS1651590412923,204647.2,,,,,,,,,,,,[object Object],0
