"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","501698","0.0-0.0","SS1660082376527","","","","","","","","","","","","","",""
"","survey-text","1","520962","0.0-1.0","SS1660082376527","19261.5","{""Age"":""329"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","525315","0.0-2.0","SS1660082376527","4350.70000000298","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","527842","0.0-3.0","SS1660082376527","2526.1000000089407","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","609561","0.0-4.0","SS1660082376527","81718.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","16","","","","","","","","","",""
"","html-keyboard-response","5","628221","0.0-5.0","SS1660082376527","18660.10000000894","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","645468","0.0-6.0","SS1660082376527","17246","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","657320","0.0-7.0","SS1660082376527","11851.40000000596","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","658470","0.0-8.0","SS1660082376527","1149.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","675364","0.0-9.0","SS1660082376527","16893.40000000596","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","701643","0.0-10.0","SS1660082376527","26278.39999999106","","","","[{""page_index"":0,""viewing_time"":26278}]","","","","","","","","",""
"","video-keyboard-response","11","719901","0.0-11.0","SS1660082376527","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","724532","0.0-12.0","SS1660082376527","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
