"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","19258","0.0-0.0","SS1660143759322","","","","","","","","","","","","","",""
"","survey-text","1","38391","0.0-1.0","SS1660143759322","19127.29999999702","{""Age"":""336"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","51752","0.0-2.0","SS1660143759322","13357.39999999106","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","55553","0.0-3.0","SS1660143759322","3800.6000000089407","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","143934","0.0-4.0","SS1660143759322","88377.90000000596","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","171357","0.0-5.0","SS1660143759322","27420.79999999702","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","187234","0.0-6.0","SS1660143759322","15875.59999999404","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","235901","0.0-7.0","SS1660143759322","48665.69999998808","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","236609","0.0-8.0","SS1660143759322","707.0999999940395","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","255960","0.0-9.0","SS1660143759322","19349.59999999404","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","324208","0.0-10.0","SS1660143759322","68245.60000000894","","","","[{""page_index"":0,""viewing_time"":68245.30000001192}]","","","","","","","","",""
"","video-keyboard-response","11","342466","0.0-11.0","SS1660143759322","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","347131","0.0-12.0","SS1660143759322","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","348756","0.0-13.0","SS1660143759322","1622.8999999910593","","[""stimuli/images/unity_stims/unitystims_004_Right_0fam_deviant_2_withmusic_new.mp4""]","91","","trial","26","2","1","deviant","0","stimuli/images/unity_stims/unitystims_004_Right_0fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","14","349504","0.0-14.0","SS1660143759322","748","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","91","","between_block","","","","","","","",""
"","video-keyboard-response","15","349602","0.0-15.0","SS1660143759322","96.20000000298023","","[""stimuli/images/attngetter_quiet.mp4""]","189","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","409320","0.0-16.0","SS1660143759322","59714.5","","[""stimuli/images/unity_stims/unitystims_006_Right_4fam_background_2_withmusic_new.mp4""]","39","","trial","26","2","2","background","4","stimuli/images/unity_stims/unitystims_006_Right_4fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","17","410027","0.0-17.0","SS1660143759322","706.3999999910593","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","39","","between_block","","","","","","","",""
"","video-keyboard-response","18","414715","0.0-18.0","SS1660143759322","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","456367","0.0-19.0","SS1660143759322","41648.80000001192","","[""stimuli/images/unity_stims/unitystims_001_Left_0fam_background_1_withmusic_new.mp4""]","39","","trial","26","2","3","background","0","stimuli/images/unity_stims/unitystims_001_Left_0fam_background_1_withmusic_new.mp4","",""
