"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","176925","0.0-0.0","SS1654203472833","","","","","","","","","","","","","",""
"","survey-text","1","190150","0.0-1.0","SS1654203472833","13214.700000047684","{""Age"":""273"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","211967","0.0-2.0","SS1654203472833","21814.599999904633","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","216227","0.0-3.0","SS1654203472833","4256.899999976158","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","259627","0.0-4.0","SS1654203472833","43399.60000002384","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","279391","0.0-5.0","SS1654203472833","19763.399999976158","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","287896","0.0-6.0","SS1654203472833","8504.300000071526","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","300540","0.0-7.0","SS1654203472833","12643.399999976158","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","342433","0.0-8.0","SS1654203472833","41891.10000002384","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","414886","0.0-9.0","SS1654203472833","72453.20000004768","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","438276","0.0-10.0","SS1654203472833","23388.700000047684","","","","[{""page_index"":0,""viewing_time"":23387.900000095367}]","","","","","","","","",""
"","video-keyboard-response","11","456632","0.0-11.0","SS1654203472833","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","461343","0.0-12.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","501643","0.0-13.0","SS1654203472833","40298","","[""stimuli/images/unity_stims/unitystims_003_Right_0fam_background_1_withmusic_new.mp4""]","40","","trial","8","1","1","background","0","stimuli/images/unity_stims/unitystims_003_Right_0fam_background_1_withmusic_new.mp4","",""
"","html-keyboard-response","14","502151","0.0-14.0","SS1654203472833","506.90000009536743","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","506808","0.0-15.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","538785","0.0-16.0","SS1654203472833","31975.600000023842","","[""stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic_new.mp4""]","40","","trial","8","1","2","deviant","0","stimuli/images/unity_stims/unitystims_001_Right_0fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","17","550050","0.0-17.0","SS1654203472833","11264.400000095367","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","554730","0.0-18.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","639839","0.0-19.0","SS1654203472833","85108.29999995232","","[""stimuli/images/unity_stims/unitystims_005_Left_8fam_deviant_1_withmusic_new.mp4""]","40","","trial","8","1","3","deviant","8","stimuli/images/unity_stims/unitystims_005_Left_8fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","20","644186","0.0-20.0","SS1654203472833","4346.700000047684","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","648857","0.0-21.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","709122","0.0-22.0","SS1654203472833","60263.89999997616","","[""stimuli/images/unity_stims/unitystims_006_Right_4fam_background_2_withmusic_new.mp4""]","40","","trial","8","1","4","background","4","stimuli/images/unity_stims/unitystims_006_Right_4fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","23","710699","0.0-23.0","SS1654203472833","1575.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","715398","0.0-24.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","800141","0.0-25.0","SS1654203472833","84742.80000007153","","[""stimuli/images/unity_stims/unitystims_002_Left_8fam_background_2_withmusic_new.mp4""]","40","","trial","8","1","5","background","8","stimuli/images/unity_stims/unitystims_002_Left_8fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","26","803619","0.0-26.0","SS1654203472833","3475.8000000715256","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","27","808272","0.0-27.0","SS1654203472833","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","846849","0.0-28.0","SS1654203472833","38576.39999997616","","[""stimuli/images/unity_stims/unitystims_004_Left_4fam_deviant_2_withmusic_new.mp4""]","40","","trial","8","1","6","deviant","4","stimuli/images/unity_stims/unitystims_004_Left_4fam_deviant_2_withmusic_new.mp4","",""
"","video-keyboard-response","29","869991","0.0-29.0","SS1654203472833","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","891879","0.0-30.0","SS1654203472833","21875.5","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","40","","","","","","","","","",""
"","survey-multi-choice","31","943517","0.0-31.0","SS1654203472833","51630.200000047684","","","","","","","","","","","","[object Object]","0"
