"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","60574","0.0-0.0","SS1659724295411","","","","","","","","","","","","","",""
"","survey-text","1","75190","0.0-1.0","SS1659724295411","14612.39999999106","{""Age"":""222"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","84368","0.0-2.0","SS1659724295411","9176.70000000298","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","88800","0.0-3.0","SS1659724295411","4430.4000000059605","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","170836","0.0-4.0","SS1659724295411","82035.20000000298","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","201145","0.0-5.0","SS1659724295411","30308.10000000894","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","212193","0.0-6.0","SS1659724295411","11047.20000000298","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","227042","0.0-7.0","SS1659724295411","14848.90000000596","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","244952","0.0-8.0","SS1659724295411","17909.39999999106","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","264100","0.0-9.0","SS1659724295411","19147.60000000894","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","348052","0.0-10.0","SS1659724295411","83950.70000000298","","","","[{""page_index"":0,""viewing_time"":83950.40000000596}]","","","","","","","","",""
"","video-keyboard-response","11","366286","0.0-11.0","SS1659724295411","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","370956","0.0-12.0","SS1659724295411","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","416923","0.0-13.0","SS1659724295411","45964.29999999702","","[""stimuli/images/unity_stims/unitystims_003_Left_4fam_deviant_1_withmusic_new.mp4""]","40","","trial","24","4","1","deviant","4","stimuli/images/unity_stims/unitystims_003_Left_4fam_deviant_1_withmusic_new.mp4","",""
