"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","161953","0.0-0.0","SS1659640525716","","","","","","","","","","","","","",""
"","survey-text","1","194204","0.0-1.0","SS1659640525716","32248.39999999851","{""Age"":""218"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","202656","0.0-2.0","SS1659640525716","8450.5","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","209451","0.0-3.0","SS1659640525716","6793.79999999702","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","356509","0.0-4.0","SS1659640525716","147056.19999999553","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","389067","0.0-5.0","SS1659640525716","32557.10000000149","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","397548","0.0-6.0","SS1659640525716","8480.89999999851","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","415345","0.0-7.0","SS1659640525716","17796.60000000149","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","415863","0.0-8.0","SS1659640525716","516.6000000014901","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","435640","0.0-9.0","SS1659640525716","19777","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","466270","0.0-10.0","SS1659640525716","30629.29999999702","","","","[{""page_index"":0,""viewing_time"":30629.09999999404}]","","","","","","","","",""
"","video-keyboard-response","11","484517","0.0-11.0","SS1659640525716","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","489188","0.0-12.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","511824","0.0-13.0","SS1659640525716","22634.39999999851","","[""stimuli/images/unity_stims/unitystims_003_Left_0fam_deviant_1_withmusic_new.mp4""]","40","","trial","23","2","1","deviant","0","stimuli/images/unity_stims/unitystims_003_Left_0fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","14","513264","0.0-14.0","SS1659640525716","1438.8999999985099","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","517912","0.0-15.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","555294","0.0-16.0","SS1659640525716","37379.80000000447","","[""stimuli/images/unity_stims/unitystims_004_Left_4fam_background_2_withmusic_new.mp4""]","40","","trial","23","2","2","background","4","stimuli/images/unity_stims/unitystims_004_Left_4fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","17","556463","0.0-17.0","SS1659640525716","1168.7000000029802","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","561114","0.0-18.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","602952","0.0-19.0","SS1659640525716","41836.29999999702","","[""stimuli/images/unity_stims/unitystims_006_Left_0fam_background_1_withmusic_new.mp4""]","40","","trial","23","2","3","background","0","stimuli/images/unity_stims/unitystims_006_Left_0fam_background_1_withmusic_new.mp4","",""
"","html-keyboard-response","20","604928","0.0-20.0","SS1659640525716","1975.6000000014901","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","609572","0.0-21.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","650626","0.0-22.0","SS1659640525716","41052.5","","[""stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_withmusic_new.mp4""]","40","","trial","23","2","4","deviant","4","stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","23","651773","0.0-23.0","SS1659640525716","1146.6999999955297","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","656411","0.0-24.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","705322","0.0-25.0","SS1659640525716","48909.70000000298","","[""stimuli/images/unity_stims/unitystims_002_Right_8fam_deviant_1_withmusic_new.mp4""]","40","","trial","23","2","5","deviant","8","stimuli/images/unity_stims/unitystims_002_Right_8fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","26","706559","0.0-26.0","SS1659640525716","1236.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","27","711207","0.0-27.0","SS1659640525716","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","757365","0.0-28.0","SS1659640525716","46157.39999999851","","[""stimuli/images/unity_stims/unitystims_001_Right_8fam_background_2_withmusic_new.mp4""]","40","","trial","23","2","6","background","8","stimuli/images/unity_stims/unitystims_001_Right_8fam_background_2_withmusic_new.mp4","",""
"","video-keyboard-response","29","780484","0.0-29.0","SS1659640525716","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","785646","0.0-30.0","SS1659640525716","5161.39999999851","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","40","","","","","","","","","",""
"","survey-multi-choice","31","831036","0.0-31.0","SS1659640525716","45388.10000000149","","","","","","","","","","","","[object Object]","0"
