"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","168723","0.0-0.0","SS1655248540005","","","","","","","","","","","","","",""
"","survey-text","1","191017","0.0-1.0","SS1655248540005","22291.40000000596","{""Age"":""336"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","201540","0.0-2.0","SS1655248540005","10521.100000023842","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","206115","0.0-3.0","SS1655248540005","4574","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","284410","0.0-4.0","SS1655248540005","78294.90000000596","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","302246","0.0-5.0","SS1655248540005","17835","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","311653","0.0-6.0","SS1655248540005","9406.5","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","325195","0.0-7.0","SS1655248540005","13542","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","354359","0.0-8.0","SS1655248540005","29163.30000001192","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","427435","0.0-9.0","SS1655248540005","73075.90000000596","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","428110","0.0-10.0","SS1655248540005","674","","","","[{""page_index"":0,""viewing_time"":673.7999999821186}]","","","","","","","","",""
"","video-keyboard-response","11","446337","0.0-11.0","SS1655248540005","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","451007","0.0-12.0","SS1655248540005","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","520495","0.0-13.0","SS1655248540005","69485.80000001192","","[""stimuli/images/unity_stims/unitystims_002_Right_8fam_background_2_withmusic_new.mp4""]","40","","trial","18","5","1","background","8","stimuli/images/unity_stims/unitystims_002_Right_8fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","14","525145","0.0-14.0","SS1655248540005","4649.300000011921","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","529790","0.0-15.0","SS1655248540005","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","587920","0.0-16.0","SS1655248540005","58128.69999998808","","[""stimuli/images/unity_stims/unitystims_006_Left_8fam_deviant_1_withmusic_new.mp4""]","40","","trial","18","5","2","deviant","8","stimuli/images/unity_stims/unitystims_006_Left_8fam_deviant_1_withmusic_new.mp4","",""
"","html-keyboard-response","17","633623","0.0-17.0","SS1655248540005","45702.59999999404","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","638263","0.0-18.0","SS1655248540005","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","696250","0.0-19.0","SS1655248540005","57985.30000001192","","[""stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_withmusic_new.mp4""]","40","","trial","18","5","3","deviant","4","stimuli/images/unity_stims/unitystims_005_Right_4fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","20","712046","0.0-20.0","SS1655248540005","15795.59999999404","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","716694","0.0-21.0","SS1655248540005","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","746798","0.0-22.0","SS1655248540005","30102.09999999404","","[""stimuli/images/unity_stims/unitystims_004_Left_0fam_background_2_withmusic_new.mp4""]","40","","trial","18","5","4","background","0","stimuli/images/unity_stims/unitystims_004_Left_0fam_background_2_withmusic_new.mp4","",""
"","html-keyboard-response","23","760388","0.0-23.0","SS1655248540005","13589.600000023842","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","765018","0.0-24.0","SS1655248540005","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","801924","0.0-25.0","SS1655248540005","36903.40000000596","","[""stimuli/images/unity_stims/unitystims_001_Right_4fam_background_1_withmusic_new.mp4""]","40","","trial","18","5","5","background","4","stimuli/images/unity_stims/unitystims_001_Right_4fam_background_1_withmusic_new.mp4","",""
