"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","1636946","0.0-0.0","SS1654284585266","","","","","","","","","","","","","",""
"","survey-text","1","1662042","0.0-1.0","SS1654284585266","25060.100000023842","{""Age"":""274"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","1687167","0.0-2.0","SS1654284585266","25110.5","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","1691095","0.0-3.0","SS1654284585266","3919.2999999523163","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","1731665","0.0-4.0","SS1654284585266","40570.10000002384","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","1759941","0.0-5.0","SS1654284585266","28275.399999976158","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","1768702","0.0-6.0","SS1654284585266","8758.600000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","1785125","0.0-7.0","SS1654284585266","16420.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","1785456","0.0-8.0","SS1654284585266","328.89999997615814","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","1815095","0.0-9.0","SS1654284585266","29638","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","1843853","0.0-10.0","SS1654284585266","28754.5","","","","[{""page_index"":0,""viewing_time"":28754.099999904633}]","","","","","","","","",""
"","video-keyboard-response","11","1862209","0.0-11.0","SS1654284585266","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","1866929","0.0-12.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","1920834","0.0-13.0","SS1654284585266","53902.39999997616","","[""stimuli/images/unity_stims/unitystims_002_Left_4fam_deviant_2_withmusic_new.mp4""]","40","","trial","11","4","1","deviant","4","stimuli/images/unity_stims/unitystims_002_Left_4fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","14","1921731","0.0-14.0","SS1654284585266","896.6999999284744","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","1926412","0.0-15.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","1983653","0.0-16.0","SS1654284585266","57238.90000009537","","[""stimuli/images/unity_stims/unitystims_005_Right_8fam_background_1_withmusic_new.mp4""]","40","","trial","11","4","2","background","8","stimuli/images/unity_stims/unitystims_005_Right_8fam_background_1_withmusic_new.mp4","",""
"","html-keyboard-response","17","1984280","0.0-17.0","SS1654284585266","626.3999999761581","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","1988964","0.0-18.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","2069198","0.0-19.0","SS1654284585266","null","","[""stimuli/images/unity_stims/unitystims_004_Left_4fam_background_1_withmusic_new.mp4""]","null","","trial","11","4","3","background","4","stimuli/images/unity_stims/unitystims_004_Left_4fam_background_1_withmusic_new.mp4","",""
"","html-keyboard-response","20","2074421","0.0-20.0","SS1654284585266","5221.800000071526","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","2079122","0.0-21.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","2144784","0.0-22.0","SS1654284585266","65659.10000002384","","[""stimuli/images/unity_stims/unitystims_003_Right_8fam_deviant_2_withmusic_new.mp4""]","40","","trial","11","4","4","deviant","8","stimuli/images/unity_stims/unitystims_003_Right_8fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","23","2145429","0.0-23.0","SS1654284585266","644.1000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","2150181","0.0-24.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","2174710","0.0-25.0","SS1654284585266","24527.300000071526","","[""stimuli/images/unity_stims/unitystims_006_Right_0fam_deviant_2_withmusic_new.mp4""]","40","","trial","11","4","5","deviant","0","stimuli/images/unity_stims/unitystims_006_Right_0fam_deviant_2_withmusic_new.mp4","",""
"","html-keyboard-response","26","2178415","0.0-26.0","SS1654284585266","3704.100000023842","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","27","2183092","0.0-27.0","SS1654284585266","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","28","2212774","0.0-28.0","SS1654284585266","29679.799999952316","","[""stimuli/images/unity_stims/unitystims_001_Left_0fam_background_1_withmusic_new.mp4""]","40","","trial","11","4","6","background","0","stimuli/images/unity_stims/unitystims_001_Left_0fam_background_1_withmusic_new.mp4","",""
"","video-keyboard-response","29","2235937","0.0-29.0","SS1654284585266","null","","[""stimuli/images/calibration_end.mp4""]","null","","calibration_end","","","","","","","",""
"","html-keyboard-response","30","2245133","0.0-30.0","SS1654284585266","9194.199999928474","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","40","","","","","","","","","",""
"","survey-multi-choice","31","2284346","0.0-31.0","SS1654284585266","39207.60000002384","","","","","","","","","","","","[object Object]","0"
