"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":16813.52500000503}]","16814.479999942705","instructions","0","16816","0.0-0.0","SS1619739914991","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8060.070000006817},{""page_index"":1,""viewing_time"":3991.5000000037253}]","12051.879999926314","instructions","1","30885","0.0-1.0","SS1619739914991","instructions","","","","","","","","","","","","","","","",""
"","5298.4850000357255","sequential-stimulus-presentation-old","2","36687","0.0-2.0","SS1619739914991","","","40","500","5798.4850000357255","null","null","self_paced","","","","","","","","",""
"","4151.004999992438","sequential-stimulus-presentation-old","3","41342","0.0-3.0","SS1619739914991","","","40","500","4651.004999992438","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":16663.590000011027}]","16663.919999962673","instructions","4","58008","0.0-4.0","SS1619739914991","instructions","","","","","","","","","","","","","","","",""
"","8451.914999983273","sequential-stimulus-presentation-old","5","81462","0.0-5.0","SS1619739914991","","","40","500","8951.914999983273","null","null","forced_long","","","","","","","","",""
"","4951.815000036731","sequential-stimulus-presentation-old","6","86917","0.0-6.0","SS1619739914991","","","40","500","5451.815000036731","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3266.71500003431}]","3267.0100000686944","instructions","7","90185","0.0-7.0","SS1619739914991","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6691.415000008419},{""page_index"":1,""viewing_time"":4917.010000091977},{""page_index"":2,""viewing_time"":4319.224999984726},{""page_index"":3,""viewing_time"":1783.4749999456108},{""page_index"":4,""viewing_time"":1241.0050000762567}]","18952.44000002276","instructions","8","109139","0.0-8.0","SS1619739914991","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","110044","0.0-9.0-0.0","SS1619739914991","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1064.7899999748915","sequential-stimulus-presentation-old","10","111612","0.0-9.0-1.0","SS1619739914991","trial","","40","500","1564.7899999748915","images/stimuli/spore_stims/complex_20_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","11","112809","0.0-9.0-0.1","SS1619739914991","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","13564.725000062026","sequential-stimulus-presentation-old","12","126884","0.0-9.0-1.1","SS1619739914991","trial","","40","500","14064.725000062026","images/stimuli/spore_stims/complex_20_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","13","128187","0.0-9.0-0.2","SS1619739914991","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","16820.41499996558","sequential-stimulus-presentation-old","14","145511","0.0-9.0-1.2","SS1619739914991","trial","","40","500","17320.41499996558","images/stimuli/spore_stims/complex_20_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","15","146719","0.0-9.0-0.3","SS1619739914991","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
