"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":6466}]","6466","instructions","0","6468","0.0-0.0","SS1619739910027","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12473},{""page_index"":1,""viewing_time"":10815}]","23289","instructions","1","31764","0.0-1.0","SS1619739910027","instructions","","","","","","","","","","","","","","","",""
"","10741","sequential-stimulus-presentation-old","2","43022","0.0-2.0","SS1619739910027","","","40","500","11241","null","null","self_paced","","","","","","","","",""
"","4118","sequential-stimulus-presentation-old","3","47649","0.0-3.0","SS1619739910027","","","40","500","4618","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":30929}]","30929","instructions","4","78579","0.0-4.0","SS1619739910027","instructions","","","","","","","","","","","","","","","",""
"","973","sequential-stimulus-presentation-old","5","94566","0.0-5.0","SS1619739910027","","","40","500","1473","null","null","forced_long","","","","","","","","",""
"","1269","sequential-stimulus-presentation-old","6","96342","0.0-6.0","SS1619739910027","","","40","500","1769","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3763}]","3764","instructions","7","100107","0.0-7.0","SS1619739910027","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6270},{""page_index"":1,""viewing_time"":13408},{""page_index"":2,""viewing_time"":5088},{""page_index"":3,""viewing_time"":1608},{""page_index"":4,""viewing_time"":1584}]","27958","instructions","8","128068","0.0-8.0","SS1619739910027","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","129342","0.0-9.0-0.0","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1821","sequential-stimulus-presentation-old","10","131682","0.0-9.0-1.0","SS1619739910027","trial","","40","500","2321","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","","","",""
"","null","html-keyboard-response","11","132872","0.0-9.0-0.1","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","26397","sequential-stimulus-presentation-old","12","159789","0.0-9.0-1.1","SS1619739910027","trial","","40","500","26897","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","","","",""
"","null","html-keyboard-response","13","160629","0.0-9.0-0.2","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9543","sequential-stimulus-presentation-old","14","170695","0.0-9.0-1.2","SS1619739910027","trial","","40","500","10043","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","","","",""
"","null","html-keyboard-response","15","171681","0.0-9.0-0.3","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","26952","sequential-stimulus-presentation-old","16","199153","0.0-9.0-1.3","SS1619739910027","trial","","40","500","27452","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","0","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","","","",""
"","7413","survey-multi-choice","17","206572","0.0-10.0","SS1619739910027","math_question","","","","","","","","","","","","{""Q0"":""3""}","[0]","3","",""
"","null","html-keyboard-response","18","207882","0.0-11.0-0.0","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","34035","sequential-stimulus-presentation-old","19","256927","0.0-11.0-1.0","SS1619739910027","trial","","40","500","34535","images/stimuli/spore_stims/simple_01_A_a.gif","images/stimuli/spore_stims/simple_13_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_b.gif","","","","",""
"","null","html-keyboard-response","20","258111","0.0-11.0-0.1","SS1619739910027","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1599","sequential-stimulus-presentation-old","21","260230","0.0-11.0-1.1","SS1619739910027","trial","","40","500","2099","images/stimuli/spore_stims/simple_01_A_a.gif","images/stimuli/spore_stims/simple_13_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_b.gif","","","","",""
