"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":19574}]","19574","instructions","0","19575","0.0-0.0","SS1619740152126","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":33025},{""page_index"":1,""viewing_time"":6648}]","39673","instructions","1","61253","0.0-1.0","SS1619740152126","instructions","","","","","","","","","","","","","","","",""
"","11303","sequential-stimulus-presentation-old","2","73061","0.0-2.0","SS1619740152126","","","40","500","11803","null","null","self_paced","","","","","","","","",""
"","7949","sequential-stimulus-presentation-old","3","81517","0.0-3.0","SS1619740152126","","","40","500","8449","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":25519}]","25519","instructions","4","107039","0.0-4.0","SS1619740152126","instructions","","","","","","","","","","","","","","","",""
"","899","sequential-stimulus-presentation-old","5","122941","0.0-5.0","SS1619740152126","","","40","500","1399","null","null","forced_long","","","","","","","","",""
"","3326","sequential-stimulus-presentation-old","6","126770","0.0-6.0","SS1619740152126","","","40","500","3826","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5408}]","5408","instructions","7","132181","0.0-7.0","SS1619740152126","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13485},{""page_index"":1,""viewing_time"":19956},{""page_index"":2,""viewing_time"":9287},{""page_index"":3,""viewing_time"":1530},{""page_index"":4,""viewing_time"":2088}]","46346","instructions","8","178529","0.0-8.0","SS1619740152126","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","179409","0.0-9.0-0.0","SS1619740152126","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1272","sequential-stimulus-presentation-old","10","181188","0.0-9.0-1.0","SS1619740152126","trial","","40","500","1772","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","11","182164","0.0-9.0-0.1","SS1619740152126","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8829","sequential-stimulus-presentation-old","12","191499","0.0-9.0-1.1","SS1619740152126","trial","","40","500","9329","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","13","192618","0.0-9.0-0.2","SS1619740152126","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4856","sequential-stimulus-presentation-old","14","197979","0.0-9.0-1.2","SS1619740152126","trial","","40","500","5356","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_b.gif","","","","",""
