"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":13665.795000000799}]","13666.610000000219","instructions","0","13669","0.0-0.0","SS1619739808620","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17301.730000001044},{""page_index"":1,""viewing_time"":6708.754999999655}]","24010.815000001458","instructions","1","39682","0.0-1.0","SS1619739808620","instructions","","","","","","","","","","","","","","","",""
"","7370.764999999665","sequential-stimulus-presentation-old","2","47556","0.0-2.0","SS1619739808620","","","40","500","7870.764999999665","null","null","self_paced","","","","","","","","",""
"","4331.2000000005355","sequential-stimulus-presentation-old","3","52393","0.0-3.0","SS1619739808620","","","40","500","4831.2000000005355","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":19960.774999999558}]","19961.03999999832","instructions","4","72355","0.0-4.0","SS1619739808620","instructions","","","","","","","","","","","","","","","",""
"","612.0750000009139","sequential-stimulus-presentation-old","5","87976","0.0-5.0","SS1619739808620","","","40","500","1112.0750000009139","null","null","forced_long","","","","","","","","",""
"","3598.5149999996793","sequential-stimulus-presentation-old","6","92078","0.0-6.0","SS1619739808620","","","40","500","4098.514999999679","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4670.594999999594}]","4670.87999999967","instructions","7","96750","0.0-7.0","SS1619739808620","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9848.35000000021},{""page_index"":1,""viewing_time"":14341.819999999643},{""page_index"":2,""viewing_time"":4836.349999999584},{""page_index"":3,""viewing_time"":1637.0400000014342},{""page_index"":4,""viewing_time"":1535.01499999949}]","32199.060000000813","instructions","8","128950","0.0-8.0","SS1619739808620","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","129954","0.0-9.0-0.0","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","18535.160000001255","sequential-stimulus-presentation-old","10","148995","0.0-9.0-1.0","SS1619739808620","trial","","40","500","19035.160000001255","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","11","150238","0.0-9.0-0.1","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","738.7799999996787","sequential-stimulus-presentation-old","12","151479","0.0-9.0-1.1","SS1619739808620","trial","","40","500","1238.7799999996787","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","13","152662","0.0-9.0-0.2","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2473.7800000002608","sequential-stimulus-presentation-old","14","155639","0.0-9.0-1.2","SS1619739808620","trial","","40","500","2973.7800000002608","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","15","156573","0.0-9.0-0.3","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6047.900000001362","sequential-stimulus-presentation-old","16","163125","0.0-9.0-1.3","SS1619739808620","trial","","40","500","6547.900000001362","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","null","html-keyboard-response","17","164369","0.0-9.0-0.4","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1156.4949999992969","sequential-stimulus-presentation-old","18","166029","0.0-9.0-1.4","SS1619739808620","trial","","40","500","1656.4949999992969","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","19","166867","0.0-9.0-0.5","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8120.914999999513","sequential-stimulus-presentation-old","20","175506","0.0-9.0-1.5","SS1619739808620","trial","","40","500","8620.914999999513","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_09_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","5762.239999999991","survey-multi-choice","21","181273","0.0-10.0","SS1619739808620","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","22","182121","0.0-11.0-0.0","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4122.409999999945","sequential-stimulus-presentation-old","23","186748","0.0-11.0-1.0","SS1619739808620","trial","","40","500","4622.409999999945","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","24","187604","0.0-11.0-0.1","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","638.2649999995774","sequential-stimulus-presentation-old","25","188757","0.0-11.0-1.1","SS1619739808620","trial","","40","500","1138.2649999995774","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","26","190027","0.0-11.0-0.2","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2142.239999999234","sequential-stimulus-presentation-old","27","192673","0.0-11.0-1.2","SS1619739808620","trial","","40","500","2642.239999999234","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","28","193832","0.0-11.0-0.3","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","703.5199999991455","sequential-stimulus-presentation-old","29","195040","0.0-11.0-1.3","SS1619739808620","trial","","40","500","1203.5199999991455","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","30","196229","0.0-11.0-0.4","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2817.199999999517","sequential-stimulus-presentation-old","31","199549","0.0-11.0-1.4","SS1619739808620","trial","","40","500","3317.199999999517","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","32","200417","0.0-11.0-0.5","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","799.1500000007218","sequential-stimulus-presentation-old","33","201722","0.0-11.0-1.5","SS1619739808620","trial","","40","500","1299.1500000007218","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","4509.824999999168","survey-multi-choice","34","206234","0.0-12.0","SS1619739808620","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","35","207141","0.0-13.0-0.0","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","966.220000000234","sequential-stimulus-presentation-old","36","223122","0.0-13.0-1.0","SS1619739808620","trial","","40","500","1466.220000000234","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_12_A_b.gif","forced_long","","2","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_b.gif","","","","",""
"","null","html-keyboard-response","37","224296","0.0-13.0-0.1","SS1619739808620","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","593.8599999990256","sequential-stimulus-presentation-old","38","225394","0.0-13.0-1.1","SS1619739808620","trial","","40","500","1093.8599999990256","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_12_A_b.gif","forced_long","","2","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_b.gif","","","","",""
