"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":13822.194999986095}]","13823.16999998875","instructions","0","13825","0.0-0.0","SS1619740061593","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12660.235000017565},{""page_index"":1,""viewing_time"":6052.369999990333}]","18712.8200000152","instructions","1","34542","0.0-1.0","SS1619740061593","instructions","","","","","","","","","","","","","","","",""
"","7352.3649999988265","sequential-stimulus-presentation-old","2","42399","0.0-2.0","SS1619740061593","","","40","500","7852.3649999988265","null","null","self_paced","","","","","","","","",""
"","4408.360000001267","sequential-stimulus-presentation-old","3","47309","0.0-3.0","SS1619740061593","","","40","500","4908.360000001267","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17981.41500001657}]","17981.66499999934","instructions","4","65293","0.0-4.0","SS1619740061593","instructions","","","","","","","","","","","","","","","",""
"","1282.2849999938626","sequential-stimulus-presentation-old","5","81583","0.0-5.0","SS1619740061593","","","40","500","1782.2849999938626","null","null","forced_long","","","","","","","","",""
"","3302.0050000050105","sequential-stimulus-presentation-old","6","85389","0.0-6.0","SS1619740061593","","","40","500","3802.0050000050105","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4224.970000010217}]","4225.1800000085495","instructions","7","89615","0.0-7.0","SS1619740061593","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8856.570000003558},{""page_index"":1,""viewing_time"":12248.374999995576},{""page_index"":2,""viewing_time"":6620.54000000353},{""page_index"":3,""viewing_time"":1191.1350000009406},{""page_index"":4,""viewing_time"":1465.9749999991618}]","30382.814999989932","instructions","8","120000","0.0-8.0","SS1619740061593","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","121005","0.0-9.0-0.0","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6292.48999999254","sequential-stimulus-presentation-old","10","127801","0.0-9.0-1.0","SS1619740061593","trial","","40","500","6792.48999999254","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","11","128737","0.0-9.0-0.1","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8377.115000010235","sequential-stimulus-presentation-old","12","137622","0.0-9.0-1.1","SS1619740061593","trial","","40","500","8877.115000010235","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","13","138459","0.0-9.0-0.2","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7258.104999986244","sequential-stimulus-presentation-old","14","146224","0.0-9.0-1.2","SS1619740061593","trial","","40","500","7758.104999986244","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","15","147133","0.0-9.0-0.3","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5449.619999999413","sequential-stimulus-presentation-old","16","153086","0.0-9.0-1.3","SS1619740061593","trial","","40","500","5949.619999999413","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","17","154068","0.0-9.0-0.4","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6278.324999992037","sequential-stimulus-presentation-old","18","160851","0.0-9.0-1.4","SS1619740061593","trial","","40","500","6778.324999992037","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","19","161714","0.0-9.0-0.5","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5864.014999999199","sequential-stimulus-presentation-old","20","168087","0.0-9.0-1.5","SS1619740061593","trial","","40","500","6364.014999999199","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","3969.4699999818113","survey-multi-choice","21","172059","0.0-10.0","SS1619740061593","math_question","","","","","","","","","","","","{""Q0"":""12""}","[0]","12","",""
"","null","html-keyboard-response","22","173129","0.0-11.0-0.0","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8855.08999999729","sequential-stimulus-presentation-old","23","182488","0.0-11.0-1.0","SS1619740061593","trial","","40","500","9355.08999999729","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","null","html-keyboard-response","24","183329","0.0-11.0-0.1","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4366.474999987986","sequential-stimulus-presentation-old","25","188200","0.0-11.0-1.1","SS1619740061593","trial","","40","500","4866.474999987986","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","26","189270","0.0-11.0-0.2","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5071.165000001201","sequential-stimulus-presentation-old","27","194849","0.0-11.0-1.2","SS1619740061593","trial","","40","500","5571.165000001201","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","null","html-keyboard-response","28","195872","0.0-11.0-0.3","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6439.710000006016","sequential-stimulus-presentation-old","29","202816","0.0-11.0-1.3","SS1619740061593","trial","","40","500","6939.710000006016","images/stimuli/spore_stims/simple_14_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","3442.2949999861885","survey-multi-choice","30","206260","0.0-12.0","SS1619740061593","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","31","207344","0.0-13.0-0.0","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1095.7699999853503","sequential-stimulus-presentation-old","32","208943","0.0-13.0-1.0","SS1619740061593","trial","","40","500","1595.7699999853503","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","33","209776","0.0-13.0-0.1","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3936.359999992419","sequential-stimulus-presentation-old","34","214217","0.0-13.0-1.1","SS1619740061593","trial","","40","500","4436.359999992419","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","35","215092","0.0-13.0-0.2","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6440.4799999902025","sequential-stimulus-presentation-old","36","222040","0.0-13.0-1.2","SS1619740061593","trial","","40","500","6940.4799999902025","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","37","223017","0.0-13.0-0.3","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8667.69000000204","sequential-stimulus-presentation-old","38","232193","0.0-13.0-1.3","SS1619740061593","trial","","40","500","9167.69000000204","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","39","233393","0.0-13.0-0.4","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5668.9600000099745","sequential-stimulus-presentation-old","40","239567","0.0-13.0-1.4","SS1619740061593","trial","","40","500","6168.9600000099745","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","41","240697","0.0-13.0-0.5","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6016.07499999227","sequential-stimulus-presentation-old","42","247217","0.0-13.0-1.5","SS1619740061593","trial","","40","500","6516.07499999227","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_06_A_b.gif","","","","",""
"","5293.964999989839","survey-multi-choice","43","252513","0.0-14.0","SS1619740061593","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","44","253590","0.0-15.0-0.0","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1338.2949999941047","sequential-stimulus-presentation-old","45","255433","0.0-15.0-1.0","SS1619740061593","trial","","40","500","1838.2949999941047","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","46","256702","0.0-15.0-0.1","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5530.144999996992","sequential-stimulus-presentation-old","47","262738","0.0-15.0-1.1","SS1619740061593","trial","","40","500","6030.144999996992","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","48","264015","0.0-15.0-0.2","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6849.690000002738","sequential-stimulus-presentation-old","49","271369","0.0-15.0-1.2","SS1619740061593","trial","","40","500","7349.690000002738","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","50","272389","0.0-15.0-0.3","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1532.4599999876227","sequential-stimulus-presentation-old","51","274430","0.0-15.0-1.3","SS1619740061593","trial","","40","500","2032.4599999876227","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","52","275358","0.0-15.0-0.4","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5646.290000004228","sequential-stimulus-presentation-old","53","281513","0.0-15.0-1.4","SS1619740061593","trial","","40","500","6146.290000004228","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","54","282352","0.0-15.0-0.5","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6047.114999993937","sequential-stimulus-presentation-old","55","288906","0.0-15.0-1.5","SS1619740061593","trial","","40","500","6547.114999993937","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","3","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","3045.9649999975227","survey-multi-choice","56","291954","0.0-16.0","SS1619740061593","math_question","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","57","293017","0.0-17.0-0.0","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1184.979999990901","sequential-stimulus-presentation-old","58","294705","0.0-17.0-1.0","SS1619740061593","trial","","40","500","1684.979999990901","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_05_A_a.gif","forced_short","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_a.gif","","","","",""
"","null","html-keyboard-response","59","295634","0.0-17.0-0.1","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2486.235000018496","sequential-stimulus-presentation-old","60","298625","0.0-17.0-1.1","SS1619740061593","trial","","40","500","2986.235000018496","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_05_A_a.gif","forced_short","","4","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","","","","",""
"","null","html-keyboard-response","61","299845","0.0-17.0-0.2","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","906.329999997979","sequential-stimulus-presentation-old","62","301257","0.0-17.0-1.2","SS1619740061593","trial","","40","500","1406.329999997979","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_05_A_a.gif","forced_short","","4","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","","","","",""
"","null","html-keyboard-response","63","302209","0.0-17.0-0.3","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2865.3749999939464","sequential-stimulus-presentation-old","64","305577","0.0-17.0-1.3","SS1619740061593","trial","","40","500","3365.3749999939464","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_05_A_a.gif","forced_short","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_a.gif","","","","",""
"","null","html-keyboard-response","65","306414","0.0-17.0-0.4","SS1619740061593","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","570.5900000175461","sequential-stimulus-presentation-old","66","307489","0.0-17.0-1.4","SS1619740061593","trial","","40","500","1070.5900000175461","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_05_A_a.gif","forced_short","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_a.gif","","","","",""
