"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":13497}]","13498","instructions","0","13503","0.0-0.0","SS1619739883619","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":45580},{""page_index"":1,""viewing_time"":39706}]","85286","instructions","1","100804","0.0-1.0","SS1619739883619","instructions","","","","","","","","","","","","","","","",""
"","6051","sequential-stimulus-presentation-old","2","107371","0.0-2.0","SS1619739883619","","","40","500","6551","null","null","self_paced","","","","","","","","",""
"","4652","sequential-stimulus-presentation-old","3","112537","0.0-3.0","SS1619739883619","","","40","500","5152","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":73808}]","73808","instructions","4","186348","0.0-4.0","SS1619739883619","instructions","","","","","","","","","","","","","","","",""
"","1704","sequential-stimulus-presentation-old","5","203055","0.0-5.0","SS1619739883619","","","40","500","2204","null","null","forced_long","","","","","","","","",""
"","1446","sequential-stimulus-presentation-old","6","205013","0.0-6.0","SS1619739883619","","","40","500","1946","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2771}]","2772","instructions","7","207788","0.0-7.0","SS1619739883619","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20576},{""page_index"":1,""viewing_time"":14765},{""page_index"":2,""viewing_time"":14316},{""page_index"":3,""viewing_time"":1210},{""page_index"":4,""viewing_time"":1086}]","51954","instructions","8","259743","0.0-8.0","SS1619739883619","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","260861","0.0-9.0-0.0","SS1619739883619","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1131","sequential-stimulus-presentation-old","10","262512","0.0-9.0-1.0","SS1619739883619","trial","","40","500","1631","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","11","263365","0.0-9.0-0.1","SS1619739883619","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","462","sequential-stimulus-presentation-old","12","264331","0.0-9.0-1.1","SS1619739883619","trial","","40","500","962","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","13","265171","0.0-9.0-0.2","SS1619739883619","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8657","sequential-stimulus-presentation-old","14","274342","0.0-9.0-1.2","SS1619739883619","trial","","40","500","9157","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","15","275240","0.0-9.0-0.3","SS1619739883619","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","194","sequential-stimulus-presentation-old","16","275941","0.0-9.0-1.3","SS1619739883619","trial","","40","500","694","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","17","277261","0.0-9.0-0.4","SS1619739883619","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2094","sequential-stimulus-presentation-old","18","279874","0.0-9.0-1.4","SS1619739883619","trial","","40","500","2594","images/stimuli/spore_stims/complex_11_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
