"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":6298.8100000002305}]","6299.590000002354","instructions","0","6301","0.0-0.0","SS1619739763096","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12980.35499999969},{""page_index"":1,""viewing_time"":7727.745000000141}]","20708.474999999453","instructions","1","29012","0.0-1.0","SS1619739763096","instructions","","","","","","","","","","","","","","","",""
"","6824.580000000424","sequential-stimulus-presentation-old","2","36340","0.0-2.0","SS1619739763096","","","40","500","7324.580000000424","null","null","self_paced","","","","","","","","",""
"","5594.209999999293","sequential-stimulus-presentation-old","3","42438","0.0-3.0","SS1619739763096","","","40","500","6094.209999999293","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":34028.30999999787}]","34028.51500000179","instructions","4","76468","0.0-4.0","SS1619739763096","instructions","","","","","","","","","","","","","","","",""
"","1238.4949999977835","sequential-stimulus-presentation-old","5","92708","0.0-5.0","SS1619739763096","","","40","500","1738.4949999977835","null","null","forced_long","","","","","","","","",""
"","2397.789999995439","sequential-stimulus-presentation-old","6","95608","0.0-6.0","SS1619739763096","","","40","500","2897.789999995439","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4417.27499999979}]","4417.464999998629","instructions","7","100027","0.0-7.0","SS1619739763096","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13414.774999997462},{""page_index"":1,""viewing_time"":40751.985000002605},{""page_index"":2,""viewing_time"":6695.905000000494},{""page_index"":3,""viewing_time"":1312.2299999959068},{""page_index"":4,""viewing_time"":887.7300000021933}]","63062.92499999836","instructions","8","163091","0.0-8.0","SS1619739763096","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","164251","0.0-9.0-0.0","SS1619739763096","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3865.319999997155","sequential-stimulus-presentation-old","10","168620","0.0-9.0-1.0","SS1619739763096","trial","","40","500","4365.319999997155","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","11","169673","0.0-9.0-0.1","SS1619739763096","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4328.76500000566","sequential-stimulus-presentation-old","12","174511","0.0-9.0-1.1","SS1619739763096","trial","","40","500","4828.76500000566","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","13","175682","0.0-9.0-0.2","SS1619739763096","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4689.204999995127","sequential-stimulus-presentation-old","14","180876","0.0-9.0-1.2","SS1619739763096","trial","","40","500","5189.204999995127","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_b.gif","","","","",""
"","null","html-keyboard-response","15","181924","0.0-9.0-0.3","SS1619739763096","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4382.660000002943","sequential-stimulus-presentation-old","16","186812","0.0-9.0-1.3","SS1619739763096","trial","","40","500","4882.660000002943","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_b.gif","","","","",""
"","null","html-keyboard-response","17","188033","0.0-9.0-0.4","SS1619739763096","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2363.5399999984656","sequential-stimulus-presentation-old","18","190904","0.0-9.0-1.4","SS1619739763096","trial","","40","500","2863.5399999984656","images/stimuli/spore_stims/simple_02_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
