"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"","718.1600000476465","sequential-stimulus-presentation-old","20","127950","0.0-9.0-1.5","SS1619739931076","trial","","40","500","1218.1600000476465","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","",""
"","3559.155000024475","survey-multi-choice","21","131519","0.0-10.0","SS1619739931076","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10"
"","null","html-keyboard-response","22","132664","0.0-11.0-0.0","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","597.940000006929","sequential-stimulus-presentation-old","23","148267","0.0-11.0-1.0","SS1619739931076","trial","","40","500","1097.940000006929","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","24","149210","0.0-11.0-0.1","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","414.36500009149313","sequential-stimulus-presentation-old","25","150138","0.0-11.0-1.1","SS1619739931076","trial","","40","500","914.3650000914931","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","26","151256","0.0-11.0-0.2","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","497.3800000734627","sequential-stimulus-presentation-old","27","152262","0.0-11.0-1.2","SS1619739931076","trial","","40","500","997.3800000734627","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","28","153139","0.0-11.0-0.3","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","704.2750000255182","sequential-stimulus-presentation-old","29","154348","0.0-11.0-1.3","SS1619739931076","trial","","40","500","1204.2750000255182","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","30","155312","0.0-11.0-0.4","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","772.5349999964237","sequential-stimulus-presentation-old","31","156589","0.0-11.0-1.4","SS1619739931076","trial","","40","500","1272.5349999964237","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","3544.4750000024214","survey-multi-choice","32","160139","0.0-12.0","SS1619739931076","math_question","","","","","","","","","","","","{""Q0"":""18""}","[0]","18"
"","null","html-keyboard-response","33","161003","0.0-13.0-0.0","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","778.3249999629334","sequential-stimulus-presentation-old","34","162287","0.0-13.0-1.0","SS1619739931076","trial","","40","500","1278.3249999629334","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","",""
"","null","html-keyboard-response","35","163294","0.0-13.0-0.1","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","3091.510000056587","sequential-stimulus-presentation-old","36","166890","0.0-13.0-1.1","SS1619739931076","trial","","40","500","3591.510000056587","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","",""
"","null","html-keyboard-response","37","168082","0.0-13.0-0.2","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","3302.4250000016764","sequential-stimulus-presentation-old","38","171890","0.0-13.0-1.2","SS1619739931076","trial","","40","500","3802.4250000016764","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","",""
"","null","html-keyboard-response","39","172743","0.0-13.0-0.3","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","546.79000005126","sequential-stimulus-presentation-old","40","173794","0.0-13.0-1.3","SS1619739931076","trial","","40","500","1046.79000005126","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","",""
"","3282.325000036508","survey-multi-choice","41","177080","0.0-14.0","SS1619739931076","math_question","","","","","","","","","","","","{""Q0"":""8""}","[0]","8"
"","null","html-keyboard-response","42","178318","0.0-15.0-0.0","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1677.6250000111759","sequential-stimulus-presentation-old","43","195001","0.0-15.0-1.0","SS1619739931076","trial","","40","500","2177.625000011176","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","",""
"","null","html-keyboard-response","44","195811","0.0-15.0-0.1","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","63.03499999921769","sequential-stimulus-presentation-old","45","196385","0.0-15.0-1.1","SS1619739931076","trial","","40","500","563.0349999992177","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","",""
"","null","html-keyboard-response","46","197528","0.0-15.0-0.2","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","21301.655000075698","sequential-stimulus-presentation-old","47","219341","0.0-15.0-1.2","SS1619739931076","trial","","40","500","21801.655000075698","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","",""
"","null","html-keyboard-response","48","220404","0.0-15.0-0.3","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1138.5200000368059","sequential-stimulus-presentation-old","49","222046","0.0-15.0-1.3","SS1619739931076","trial","","40","500","1638.5200000368059","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","",""
"","null","html-keyboard-response","50","222859","0.0-15.0-0.4","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","13.414999935775995","sequential-stimulus-presentation-old","51","223378","0.0-15.0-1.4","SS1619739931076","trial","","40","500","513.414999935776","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","",""
"","3027.0849999506027","survey-multi-choice","52","226409","0.0-16.0","SS1619739931076","math_question","","","","","","","","","","","","{""Q0"":""4""}","[0]","4"
"","null","html-keyboard-response","53","227472","0.0-17.0-0.0","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","443.03999992553145","sequential-stimulus-presentation-old","54","228424","0.0-17.0-1.0","SS1619739931076","trial","","40","500","943.0399999255314","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","",""
"","null","html-keyboard-response","55","229624","0.0-17.0-0.1","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","139.2699999269098","sequential-stimulus-presentation-old","56","230271","0.0-17.0-1.1","SS1619739931076","trial","","40","500","639.2699999269098","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","",""
"","null","html-keyboard-response","57","231469","0.0-17.0-0.2","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","2111.9699999690056","sequential-stimulus-presentation-old","58","234085","0.0-17.0-1.2","SS1619739931076","trial","","40","500","2611.9699999690056","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","",""
"","null","html-keyboard-response","59","235332","0.0-17.0-0.3","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","138.14000005368143","sequential-stimulus-presentation-old","60","235975","0.0-17.0-1.3","SS1619739931076","trial","","40","500","638.1400000536814","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","",""
"","null","html-keyboard-response","61","236866","0.0-17.0-0.4","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","5523.480000090785","sequential-stimulus-presentation-old","62","242895","0.0-17.0-1.4","SS1619739931076","trial","","40","500","6023.480000090785","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","",""
"","null","html-keyboard-response","63","243861","0.0-17.0-0.5","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1385.2399999741465","sequential-stimulus-presentation-old","64","245752","0.0-17.0-1.5","SS1619739931076","trial","","40","500","1885.2399999741465","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","self_paced","","4","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","",""
"","11555.560000007972","survey-multi-choice","65","257312","0.0-18.0","SS1619739931076","math_question","","","","","","","","","","","","{""Q0"":""13""}","[0]","13"
"","null","html-keyboard-response","66","258235","0.0-19.0-0.0","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","2777.034999919124","sequential-stimulus-presentation-old","67","261515","0.0-19.0-1.0","SS1619739931076","trial","","40","500","3277.034999919124","images/stimuli/spore_stims/simple_15_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","self_paced","","5","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","",""
"","null","html-keyboard-response","68","262392","0.0-19.0-0.1","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","2471.2199999485165","sequential-stimulus-presentation-old","69","265368","0.0-19.0-1.1","SS1619739931076","trial","","40","500","2971.2199999485165","images/stimuli/spore_stims/simple_15_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","self_paced","","5","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","",""
"","null","html-keyboard-response","70","266529","0.0-19.0-0.2","SS1619739931076","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
