"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"[{""page_index"":0,""viewing_time"":10464.770000078715}]","10466.935000033118","instructions","0","10468","0.0-0.0","SS1619739840819","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":22001.920000067912},{""page_index"":1,""viewing_time"":7071.334999985993}]","29073.755000019446","instructions","1","41545","0.0-1.0","SS1619739840819","instructions","","","","","","","","","","","","","",""
"","6914.470000076108","sequential-stimulus-presentation-old","2","48973","0.0-2.0","SS1619739840819","","","40","500","7414.470000076108","null","null","self_paced","","","","","","",""
"","4304.815000039525","sequential-stimulus-presentation-old","3","53794","0.0-3.0","SS1619739840819","","","40","500","4804.815000039525","null","null","self_paced","","","","","","",""
"[{""page_index"":0,""viewing_time"":29981.35999997612}]","29981.715000001714","instructions","4","83777","0.0-4.0","SS1619739840819","instructions","","","","","","","","","","","","","",""
"","884.8950000246987","sequential-stimulus-presentation-old","5","99676","0.0-5.0","SS1619739840819","","","40","500","1384.8950000246987","null","null","forced_long","","","","","","",""
"","2120.57500006631","sequential-stimulus-presentation-old","6","102302","0.0-6.0","SS1619739840819","","","40","500","2620.57500006631","null","null","forced_long","","","","","","",""
"[{""page_index"":0,""viewing_time"":8305.734999943525}]","8305.97999994643","instructions","7","110609","0.0-7.0","SS1619739840819","instructions","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13263.00999999512},{""page_index"":1,""viewing_time"":17175.234999973327},{""page_index"":2,""viewing_time"":6856.980000040494},{""page_index"":3,""viewing_time"":1648.094999953173},{""page_index"":4,""viewing_time"":1495.5100000370294}]","40439.110000035726","instructions","8","151049","0.0-8.0","SS1619739840819","instructions","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","151987","0.0-9.0-0.0","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1202.1350000286475","sequential-stimulus-presentation-old","10","153693","0.0-9.0-1.0","SS1619739840819","trial","","40","500","1702.1350000286475","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","",""
"","null","html-keyboard-response","11","154579","0.0-9.0-0.1","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","11737.700000056066","sequential-stimulus-presentation-old","12","166821","0.0-9.0-1.1","SS1619739840819","trial","","40","500","12237.700000056066","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","",""
"","null","html-keyboard-response","13","167899","0.0-9.0-0.2","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","36255.11999998707","sequential-stimulus-presentation-old","14","204673","0.0-9.0-1.2","SS1619739840819","trial","","40","500","36755.11999998707","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_b.gif","","",""
"","null","html-keyboard-response","15","205711","0.0-9.0-0.3","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","27704.254999989644","sequential-stimulus-presentation-old","16","233933","0.0-9.0-1.3","SS1619739840819","trial","","40","500","28204.254999989644","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","",""
"","null","html-keyboard-response","17","234984","0.0-9.0-0.4","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","14289.540000027046","sequential-stimulus-presentation-old","18","249793","0.0-9.0-1.4","SS1619739840819","trial","","40","500","14789.540000027046","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","",""
"","null","html-keyboard-response","19","250772","0.0-9.0-0.5","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","10757.265000022016","sequential-stimulus-presentation-old","20","262043","0.0-9.0-1.5","SS1619739840819","trial","","40","500","11257.265000022016","images/stimuli/spore_stims/complex_13_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","",""
"","5368.099999963306","survey-multi-choice","21","267434","0.0-10.0","SS1619739840819","math_question","","","","","","","","","","","","{""Q0"":""5""}","[0]","5"
"","null","html-keyboard-response","22","268657","0.0-11.0-0.0","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","912.8550000023097","sequential-stimulus-presentation-old","23","270074","0.0-11.0-1.0","SS1619739840819","trial","","40","500","1412.8550000023097","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","24","271196","0.0-11.0-0.1","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","49146.7699999921","sequential-stimulus-presentation-old","25","320861","0.0-11.0-1.1","SS1619739840819","trial","","40","500","49646.7699999921","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","26","322167","0.0-11.0-0.2","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","51058.29499999527","sequential-stimulus-presentation-old","27","373730","0.0-11.0-1.2","SS1619739840819","trial","","40","500","51558.29499999527","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","28","374637","0.0-11.0-0.3","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","67143.945000018","sequential-stimulus-presentation-old","29","442287","0.0-11.0-1.3","SS1619739840819","trial","","40","500","67643.945000018","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","",""
"","null","html-keyboard-response","30","443525","0.0-11.0-0.4","SS1619739840819","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
