"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":3317}]","3318","instructions","0","3321","0.0-0.0","SS1619739833035","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15063},{""page_index"":1,""viewing_time"":9099}]","24162","instructions","1","29492","0.0-1.0","SS1619739833035","instructions","","","","","","","","","","","","","","","",""
"","10154","sequential-stimulus-presentation-old","2","40159","0.0-2.0","SS1619739833035","","","40","500","10654","null","null","self_paced","","","","","","","","",""
"","6621","sequential-stimulus-presentation-old","3","47285","0.0-3.0","SS1619739833035","","","40","500","7121","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18629}]","18630","instructions","4","65918","0.0-4.0","SS1619739833035","instructions","","","","","","","","","","","","","","","",""
"","3152","sequential-stimulus-presentation-old","5","84086","0.0-5.0","SS1619739833035","","","40","500","3652","null","null","forced_long","","","","","","","","",""
"","4852","sequential-stimulus-presentation-old","6","89444","0.0-6.0","SS1619739833035","","","40","500","5352","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6606}]","6606","instructions","7","96053","0.0-7.0","SS1619739833035","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1737},{""page_index"":1,""viewing_time"":5187},{""page_index"":2,""viewing_time"":8886},{""page_index"":3,""viewing_time"":2362},{""page_index"":4,""viewing_time"":1582}]","19755","instructions","8","115812","0.0-8.0","SS1619739833035","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","116760","0.0-9.0-0.0","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1970","sequential-stimulus-presentation-old","10","133736","0.0-9.0-1.0","SS1619739833035","trial","","40","500","2470","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","11","134602","0.0-9.0-0.1","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1473","sequential-stimulus-presentation-old","12","136581","0.0-9.0-1.1","SS1619739833035","trial","","40","500","1973","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","13","137626","0.0-9.0-0.2","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","179","sequential-stimulus-presentation-old","14","138308","0.0-9.0-1.2","SS1619739833035","trial","","40","500","679","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","15","139138","0.0-9.0-0.3","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","554","sequential-stimulus-presentation-old","16","140195","0.0-9.0-1.3","SS1619739833035","trial","","40","500","1054","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","17","141416","0.0-9.0-0.4","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","812","sequential-stimulus-presentation-old","18","142730","0.0-9.0-1.4","SS1619739833035","trial","","40","500","1312","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","null","html-keyboard-response","19","144012","0.0-9.0-0.5","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4786","sequential-stimulus-presentation-old","20","149301","0.0-9.0-1.5","SS1619739833035","trial","","40","500","5286","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_10_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","4519","survey-multi-choice","21","153825","0.0-10.0","SS1619739833035","math_question","","","","","","","","","","","","{""Q0"":""5""}","[0]","5","",""
"","null","html-keyboard-response","22","155115","0.0-11.0-0.0","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1066","sequential-stimulus-presentation-old","23","156689","0.0-11.0-1.0","SS1619739833035","trial","","40","500","1566","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","24","157725","0.0-11.0-0.1","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","153","sequential-stimulus-presentation-old","25","158383","0.0-11.0-1.1","SS1619739833035","trial","","40","500","653","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","26","159420","0.0-11.0-0.2","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1986","sequential-stimulus-presentation-old","27","161911","0.0-11.0-1.2","SS1619739833035","trial","","40","500","2486","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","28","162869","0.0-11.0-0.3","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","379","sequential-stimulus-presentation-old","29","163751","0.0-11.0-1.3","SS1619739833035","trial","","40","500","879","images/stimuli/spore_stims/complex_02_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","3955","survey-multi-choice","30","167710","0.0-12.0","SS1619739833035","math_question","","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","31","168967","0.0-13.0-0.0","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3017","sequential-stimulus-presentation-old","32","172489","0.0-13.0-1.0","SS1619739833035","trial","","40","500","3517","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","null","html-keyboard-response","33","173414","0.0-13.0-0.1","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","971","sequential-stimulus-presentation-old","34","174889","0.0-13.0-1.1","SS1619739833035","trial","","40","500","1471","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","null","html-keyboard-response","35","175950","0.0-13.0-0.2","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","29","sequential-stimulus-presentation-old","36","176484","0.0-13.0-1.2","SS1619739833035","trial","","40","500","529","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","","","","",""
"","null","html-keyboard-response","37","177746","0.0-13.0-0.3","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2191","sequential-stimulus-presentation-old","38","180442","0.0-13.0-1.3","SS1619739833035","trial","","40","500","2691","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_01_A_a.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","5156","survey-multi-choice","39","185602","0.0-14.0","SS1619739833035","math_question","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","40","186903","0.0-15.0-0.0","SS1619739833035","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2686","sequential-stimulus-presentation-old","41","204593","0.0-15.0-1.0","SS1619739833035","trial","","40","500","3186","images/stimuli/spore_stims/simple_12_A_b.gif","images/stimuli/spore_stims/simple_20_A_a.gif","forced_long","","3","simple_dissimilar","images/stimuli/spore_stims/simple_20_A_a.gif","","","","",""
