subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1617819327581,9,simple_dissimilar,4,background,background,simple,simple_10_A,1161.689999999886,NA,second half,1,background,3,NA
SS1617819327581,9,simple_dissimilar,5,background,background,simple,simple_10_A,1176.2699999999022,NA,second half,1,background,3,NA
SS1617819327581,10,simple_dissimilar,1,background,background,simple,simple_16_A,1434.5549999998184,NA,second half,2,background,4,5
SS1617819327581,10,simple_dissimilar,2,background,background,simple,simple_16_A,1493.8449999999139,NA,second half,2,background,4,5
SS1617819327581,10,simple_dissimilar,3,background,background,simple,simple_16_A,1222.7450000000536,NA,second half,2,background,4,5
SS1617819327581,10,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,1355.5650000002934,NA,second half,2,first_deviant,4,5
SS1617819327581,10,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_08_A,1438.9949999999953,NA,second half,2,second_deviant,4,5
SS1617819327581,10,simple_dissimilar,6,background,background,simple,simple_16_A,1717.609999999695,NA,second half,2,background,4,5
SS1617819327581,11,complex_dissimilar,1,background,background,complex,complex_20_A,1341.2250000000931,NA,second half,2,background,3,6
SS1617819327581,11,complex_dissimilar,2,background,background,complex,complex_20_A,1082.5849999996717,NA,second half,2,background,3,6
SS1617819327581,11,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_19_A,1006.1650000002119,NA,second half,2,first_deviant,3,6
SS1617819327581,11,complex_dissimilar,4,background,background,complex,complex_20_A,1387.784999999858,NA,second half,2,background,3,6
SS1617819327581,11,complex_dissimilar,5,background,background,complex,complex_20_A,785.5549999999348,NA,second half,2,background,3,6
SS1617819327581,11,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_19_A,940.3699999998207,NA,second half,2,second_deviant,3,6
SS1617819401748,0,simple_dissimilar,1,background,background,simple,simple_10_A,5386.314999996102,NA,first half,2,background,2,4
SS1617819401748,0,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_17_A,4258.960000006482,NA,first half,2,first_deviant,2,4
SS1617819401748,0,simple_dissimilar,3,background,background,simple,simple_10_A,2269.6799999976065,NA,first half,2,background,2,4
SS1617819401748,0,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_17_A,2254.335000005085,NA,first half,2,second_deviant,2,4
SS1617819401748,1,simple_dissimilar,1,background,background,simple,simple_16_A,4134.969999999157,NA,first half,2,background,2,6
SS1617819401748,1,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_10_A,5400.349999996251,NA,first half,2,first_deviant,2,6
SS1617819401748,1,simple_dissimilar,3,background,background,simple,simple_16_A,4237.065000008442,NA,first half,2,background,2,6
SS1617819401748,1,simple_dissimilar,4,background,background,simple,simple_16_A,3728.965000002063,NA,first half,2,background,2,6
SS1617819401748,1,simple_dissimilar,5,background,background,simple,simple_16_A,2801.2500000040745,NA,first half,2,background,2,6
SS1617819401748,1,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_10_A,2255.279999997583,NA,first half,2,second_deviant,2,6
SS1617819401748,2,simple_dissimilar,1,background,background,simple,simple_14_A,3666.125000003376,NA,first half,0,background,NA,NA
SS1617819401748,2,simple_dissimilar,2,background,background,simple,simple_14_A,3601.3499999971827,NA,first half,0,background,NA,NA
SS1617819401748,2,simple_dissimilar,3,background,background,simple,simple_14_A,1822.5650000094902,NA,first half,0,background,NA,NA
SS1617819401748,2,simple_dissimilar,4,background,background,simple,simple_14_A,876.5299999940908,NA,first half,0,background,NA,NA
SS1617819401748,2,simple_dissimilar,5,background,background,simple,simple_14_A,1027.314999999362,NA,first half,0,background,NA,NA
SS1617819401748,3,complex_dissimilar,1,background,background,complex,complex_06_A,3289.535000003525,NA,first half,1,background,5,NA
SS1617819401748,3,complex_dissimilar,2,background,background,complex,complex_06_A,4545.499999992899,NA,first half,1,background,5,NA
SS1617819401748,3,complex_dissimilar,3,background,background,complex,complex_06_A,3974.629999996978,NA,first half,1,background,5,NA
SS1617819401748,3,complex_dissimilar,4,background,background,complex,complex_06_A,1372.0699999976205,NA,first half,1,background,5,NA
SS1617819401748,3,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_15_A,8281.110000010813,NA,first half,1,first_deviant,5,NA
SS1617819401748,3,complex_dissimilar,6,background,background,complex,complex_06_A,4193.3699999935925,NA,first half,1,background,5,NA
SS1617819401748,4,simple_dissimilar,1,background,background,simple,simple_20_A,3411.2699999968754,NA,first half,0,background,NA,NA
SS1617819401748,4,simple_dissimilar,2,background,background,simple,simple_20_A,3007.710000005318,NA,first half,0,background,NA,NA
SS1617819401748,4,simple_dissimilar,3,background,background,simple,simple_20_A,2623.429999992368,NA,first half,0,background,NA,NA
SS1617819401748,4,simple_dissimilar,4,background,background,simple,simple_20_A,1814.3200000049546,NA,first half,0,background,NA,NA
SS1617819401748,4,simple_dissimilar,5,background,background,simple,simple_20_A,1254.239999994752,NA,first half,0,background,NA,NA
SS1617819401748,4,simple_dissimilar,6,background,background,simple,simple_20_A,2636.900000012247,NA,first half,0,background,NA,NA
SS1617819401748,5,complex_dissimilar,1,background,background,complex,complex_14_A,6454.430000012508,NA,first half,0,background,NA,NA
SS1617819401748,5,complex_dissimilar,2,background,background,complex,complex_14_A,4716.625000000931,NA,first half,0,background,NA,NA
SS1617819401748,5,complex_dissimilar,3,background,background,complex,complex_14_A,3080.535000000964,NA,first half,0,background,NA,NA
SS1617819401748,5,complex_dissimilar,4,background,background,complex,complex_14_A,1544.449999986682,NA,first half,0,background,NA,NA
SS1617819401748,6,simple_dissimilar,1,background,background,simple,simple_13_A,3132.3600000032457,NA,second half,2,background,2,5
SS1617819401748,6,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_04_A,1392.3999999969965,NA,second half,2,first_deviant,2,5
SS1617819401748,6,simple_dissimilar,3,background,background,simple,simple_13_A,2846.6849999967963,NA,second half,2,background,2,5
SS1617819401748,6,simple_dissimilar,4,background,background,simple,simple_13_A,2677.9499999975087,NA,second half,2,background,2,5
SS1617819401748,6,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_04_A,4094.539999990957,NA,second half,2,second_deviant,2,5
SS1617819401748,7,complex_dissimilar,1,background,background,complex,complex_14_A,3734.1750000050524,NA,second half,0,background,NA,NA
SS1617819401748,7,complex_dissimilar,2,background,background,complex,complex_14_A,866.5500000061002,NA,second half,0,background,NA,NA
SS1617819401748,7,complex_dissimilar,3,background,background,complex,complex_14_A,2072.5749999983236,NA,second half,0,background,NA,NA
SS1617819401748,7,complex_dissimilar,4,background,background,complex,complex_14_A,792.6449999940814,NA,second half,0,background,NA,NA
SS1617819401748,7,complex_dissimilar,5,background,background,complex,complex_14_A,1691.739999994752,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,1,background,background,complex,complex_12_A,6548.714999997173,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,2,background,background,complex,complex_12_A,3684.285000010277,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,3,background,background,complex,complex_12_A,5157.9449999990175,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,4,background,background,complex,complex_12_A,1149.7650000092108,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,5,background,background,complex,complex_12_A,2961.0850000026403,NA,second half,0,background,NA,NA
SS1617819401748,8,complex_dissimilar,6,background,background,complex,complex_12_A,2568.8050000026124,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,1,background,background,simple,simple_06_A,3168.2900000014342,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,2,background,background,simple,simple_06_A,345.3050000098301,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,3,background,background,simple,simple_06_A,1697.1099999936996,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,4,background,background,simple,simple_06_A,1049.7550000000047,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,5,background,background,simple,simple_06_A,2218.1500000006054,NA,second half,0,background,NA,NA
SS1617819401748,9,simple_dissimilar,6,background,background,simple,simple_06_A,2202.7349999989383,NA,second half,0,background,NA,NA
SS1617819401748,10,complex_dissimilar,1,background,background,complex,complex_20_A,4230.454999997164,NA,second half,2,background,2,3
SS1617819401748,10,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_01_A,4249.649999997928,NA,second half,2,first_deviant,2,3
SS1617819401748,10,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_01_A,4358.924999993178,NA,second half,2,second_deviant,2,3
SS1617819401748,10,complex_dissimilar,4,background,background,complex,complex_20_A,2721.514999997453,NA,second half,2,background,2,3
SS1617819401748,10,complex_dissimilar,5,background,background,complex,complex_20_A,604.5599999924889,NA,second half,2,background,2,3
SS1617819401748,10,complex_dissimilar,6,background,background,complex,complex_20_A,2503.6349999863887,NA,second half,2,background,2,3
SS1617819401748,11,complex_dissimilar,1,background,background,complex,complex_19_A,5162.645000003977,NA,second half,0,background,NA,NA
SS1617819401748,11,complex_dissimilar,2,background,background,complex,complex_19_A,419.579999987036,NA,second half,0,background,NA,NA
SS1617819401748,11,complex_dissimilar,3,background,background,complex,complex_19_A,992.3100000014529,NA,second half,0,background,NA,NA
SS1617819401748,11,complex_dissimilar,4,background,background,complex,complex_19_A,2970.900000000256,NA,second half,0,background,NA,NA
SS1617819401748,11,complex_dissimilar,5,background,background,complex,complex_19_A,476.9700000033481,NA,second half,0,background,NA,NA
SS1617819401748,11,complex_dissimilar,6,background,background,complex,complex_19_A,205.66500000131782,NA,second half,0,background,NA,NA
SS1617819409100,0,complex_dissimilar,1,background,background,complex,complex_09_A,835.0949999985751,NA,first half,1,background,5,NA
SS1617819409100,0,complex_dissimilar,2,background,background,complex,complex_09_A,609.440000000177,NA,first half,1,background,5,NA
SS1617819409100,0,complex_dissimilar,3,background,background,complex,complex_09_A,518.420000000333,NA,first half,1,background,5,NA
SS1617819409100,0,complex_dissimilar,4,background,background,complex,complex_09_A,434.9249999995809,NA,first half,1,background,5,NA
SS1617819409100,0,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_18_A,1272.580000000773,NA,first half,1,first_deviant,5,NA
SS1617819409100,1,simple_dissimilar,1,background,background,simple,simple_07_A,3079.0799999994924,NA,first half,0,background,NA,NA
SS1617819409100,1,simple_dissimilar,2,background,background,simple,simple_07_A,20.42999999865424,NA,first half,0,background,NA,NA
SS1617819409100,1,simple_dissimilar,3,background,background,simple,simple_07_A,1257.144999999553,NA,first half,0,background,NA,NA
SS1617819409100,1,simple_dissimilar,4,background,background,simple,simple_07_A,413.9799999992829,NA,first half,0,background,NA,NA
SS1617819409100,2,simple_dissimilar,1,background,background,simple,simple_03_A,359.67999999958556,NA,first half,2,background,4,6
SS1617819409100,2,simple_dissimilar,2,background,background,simple,simple_03_A,313.45499999960884,NA,first half,2,background,4,6
SS1617819409100,2,simple_dissimilar,3,background,background,simple,simple_03_A,369.1849999994738,NA,first half,2,background,4,6
SS1617819409100,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,528.495000000461,NA,first half,2,first_deviant,4,6
SS1617819409100,2,simple_dissimilar,5,background,background,simple,simple_03_A,352.85000000114087,NA,first half,2,background,4,6
SS1617819409100,2,simple_dissimilar,6,dissimilar deviant,deviant,simple,simple_08_A,324.41499999922235,NA,first half,2,second_deviant,4,6
SS1617819409100,3,complex_dissimilar,1,background,background,complex,complex_08_A,321.26500000047963,NA,first half,0,background,NA,NA
SS1617819409100,3,complex_dissimilar,2,background,background,complex,complex_08_A,461.69000000006054,NA,first half,0,background,NA,NA
SS1617819409100,3,complex_dissimilar,3,background,background,complex,complex_08_A,346.6749999988824,NA,first half,0,background,NA,NA
SS1617819409100,3,complex_dissimilar,4,background,background,complex,complex_08_A,460.75500000000466,NA,first half,0,background,NA,NA
SS1617819409100,4,simple_dissimilar,1,background,background,simple,simple_13_A,583.4049999993294,NA,first half,2,background,4,5
SS1617819409100,4,simple_dissimilar,2,background,background,simple,simple_13_A,423.76999999943655,NA,first half,2,background,4,5
SS1617819409100,4,simple_dissimilar,3,background,background,simple,simple_13_A,501.3150000013411,NA,first half,2,background,4,5
SS1617819409100,4,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_01_A,657.9999999994179,NA,first half,2,first_deviant,4,5
SS1617819409100,4,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_01_A,917.6950000000652,NA,first half,2,second_deviant,4,5
SS1617819409100,5,complex_dissimilar,1,background,background,complex,complex_02_A,568.0450000000419,NA,first half,0,background,NA,NA
SS1617819409100,5,complex_dissimilar,2,background,background,complex,complex_02_A,731.6599999994505,NA,first half,0,background,NA,NA
SS1617819409100,5,complex_dissimilar,3,background,background,complex,complex_02_A,437.4900000002235,NA,first half,0,background,NA,NA
SS1617819409100,5,complex_dissimilar,4,background,background,complex,complex_02_A,324.8000000003958,NA,first half,0,background,NA,NA
SS1617819409100,6,simple_dissimilar,1,background,background,simple,simple_13_A,338.12500000023283,NA,second half,0,background,NA,NA
SS1617819409100,6,simple_dissimilar,2,background,background,simple,simple_13_A,205.42000000027474,NA,second half,0,background,NA,NA
SS1617819409100,6,simple_dissimilar,3,background,background,simple,simple_13_A,268.43499999993946,NA,second half,0,background,NA,NA
SS1617819409100,6,simple_dissimilar,4,background,background,simple,simple_13_A,360.4099999993341,NA,second half,0,background,NA,NA
SS1617819409100,6,simple_dissimilar,5,background,background,simple,simple_13_A,854.6600000008475,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,1,background,background,complex,complex_13_A,81.62000000081025,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,2,background,background,complex,complex_13_A,438.82000000122935,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,3,background,background,complex,complex_13_A,279.26499999919906,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,4,background,background,complex,complex_13_A,380.98999999964144,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,5,background,background,complex,complex_13_A,383.2250000013737,NA,second half,0,background,NA,NA
SS1617819409100,7,complex_dissimilar,6,background,background,complex,complex_13_A,348.32999999891035,NA,second half,0,background,NA,NA
SS1617819409100,8,simple_dissimilar,1,background,background,simple,simple_05_A,325.32999999972526,NA,second half,0,background,NA,NA
SS1617819409100,8,simple_dissimilar,2,background,background,simple,simple_05_A,207.1600000000326,NA,second half,0,background,NA,NA
SS1617819409100,8,simple_dissimilar,3,background,background,simple,simple_05_A,330.7499999990687,NA,second half,0,background,NA,NA
SS1617819409100,8,simple_dissimilar,4,background,background,simple,simple_05_A,484.9650000014808,NA,second half,0,background,NA,NA
SS1617819409100,8,simple_dissimilar,5,background,background,simple,simple_05_A,412.01499999989755,NA,second half,0,background,NA,NA
SS1617819409100,9,simple_dissimilar,1,background,background,simple,simple_11_A,347.3950000007171,NA,second half,0,background,NA,NA
SS1617819409100,9,simple_dissimilar,2,background,background,simple,simple_11_A,302.3450000000885,NA,second half,0,background,NA,NA
SS1617819409100,9,simple_dissimilar,3,background,background,simple,simple_11_A,327.9949999996461,NA,second half,0,background,NA,NA
SS1617819409100,9,simple_dissimilar,4,background,background,simple,simple_11_A,566.104999999865,NA,second half,0,background,NA,NA
SS1617819409100,9,simple_dissimilar,5,background,background,simple,simple_11_A,382.364999999525,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,1,background,background,complex,complex_20_A,362.1999999994878,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,2,background,background,complex,complex_20_A,352.24499999999534,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,3,background,background,complex,complex_20_A,512.5250000000233,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,4,background,background,complex,complex_20_A,426.47500000020955,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,5,background,background,complex,complex_20_A,403.5800000000745,NA,second half,0,background,NA,NA
SS1617819409100,10,complex_dissimilar,6,background,background,complex,complex_20_A,414.05999999912456,NA,second half,0,background,NA,NA
SS1617819409100,11,complex_dissimilar,1,background,background,complex,complex_05_A,238.1299999996554,NA,second half,0,background,NA,NA
SS1617819409100,11,complex_dissimilar,2,background,background,complex,complex_05_A,143.70500000042375,NA,second half,0,background,NA,NA
SS1617819409100,11,complex_dissimilar,3,background,background,complex,complex_05_A,671.9300000004005,NA,second half,0,background,NA,NA
SS1617819409100,11,complex_dissimilar,4,background,background,complex,complex_05_A,157.2350000005681,NA,second half,0,background,NA,NA
SS1617819409100,11,complex_dissimilar,5,background,background,complex,complex_05_A,489.8599999996368,NA,second half,0,background,NA,NA
SS1617819464244,0,simple_dissimilar,1,background,background,simple,simple_04_A,4165.7150000100955,NA,first half,0,background,NA,NA
SS1617819464244,0,simple_dissimilar,2,background,background,simple,simple_04_A,3857.850000000326,NA,first half,0,background,NA,NA
SS1617819464244,0,simple_dissimilar,3,background,background,simple,simple_04_A,2585.465000011027,NA,first half,0,background,NA,NA
SS1617819464244,0,simple_dissimilar,4,background,background,simple,simple_04_A,10958.33500000299,NA,first half,0,background,NA,NA
SS1617819464244,0,simple_dissimilar,5,background,background,simple,simple_04_A,940.3250000032131,NA,first half,0,background,NA,NA
SS1617819464244,1,complex_dissimilar,1,background,background,complex,complex_11_A,2347.9850000003353,NA,first half,2,background,3,6
SS1617819464244,1,complex_dissimilar,2,background,background,complex,complex_11_A,3399.8850000061793,NA,first half,2,background,3,6
SS1617819464244,1,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_04_A,2947.50500000373,NA,first half,2,first_deviant,3,6
SS1617819464244,1,complex_dissimilar,4,background,background,complex,complex_11_A,1590.1149999990594,NA,first half,2,background,3,6
SS1617819464244,1,complex_dissimilar,5,background,background,complex,complex_11_A,1578.4249999996973,NA,first half,2,background,3,6
SS1617819464244,1,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_04_A,1336.9300000049407,NA,first half,2,second_deviant,3,6
SS1617819464244,2,complex_dissimilar,1,background,background,complex,complex_16_A,1417.0499999891035,NA,first half,0,background,NA,NA
SS1617819464244,2,complex_dissimilar,2,background,background,complex,complex_16_A,415.45999998925254,NA,first half,0,background,NA,NA
SS1617819464244,2,complex_dissimilar,3,background,background,complex,complex_16_A,821.8050000141375,NA,first half,0,background,NA,NA
SS1617819464244,2,complex_dissimilar,4,background,background,complex,complex_16_A,369.9449999985518,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,1,background,background,simple,simple_07_A,1559.9050000018906,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,2,background,background,simple,simple_07_A,1365.4950000054669,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,3,background,background,simple,simple_07_A,963.8850000046659,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,4,background,background,simple,simple_07_A,614.3549999978859,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,5,background,background,simple,simple_07_A,863.5350000113249,NA,first half,0,background,NA,NA
SS1617819464244,3,simple_dissimilar,6,background,background,simple,simple_07_A,452.96999999845866,NA,first half,0,background,NA,NA
SS1617819464244,4,complex_dissimilar,1,background,background,complex,complex_11_A,1944.725000008475,NA,first half,0,background,NA,NA
SS1617819464244,4,complex_dissimilar,2,background,background,complex,complex_11_A,3938.739999997779,NA,first half,0,background,NA,NA
SS1617819464244,4,complex_dissimilar,3,background,background,complex,complex_11_A,2058.6099999927683,NA,first half,0,background,NA,NA
SS1617819464244,4,complex_dissimilar,4,background,background,complex,complex_11_A,1390.2250000101048,NA,first half,0,background,NA,NA
SS1617819464244,4,complex_dissimilar,5,background,background,complex,complex_11_A,935.4299999977229,NA,first half,0,background,NA,NA
SS1617819464244,5,simple_dissimilar,1,background,background,simple,simple_02_A,1697.06999999471,NA,first half,2,background,2,3
SS1617819464244,5,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_19_A,652.9699999955483,NA,first half,2,first_deviant,2,3
SS1617819464244,5,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_19_A,1173.000000009779,NA,first half,2,second_deviant,2,3
SS1617819464244,5,simple_dissimilar,4,background,background,simple,simple_02_A,1288.314999997965,NA,first half,2,background,2,3
SS1617819464244,6,complex_dissimilar,1,background,background,complex,complex_16_A,6795.964999997523,NA,second half,1,background,2,NA
SS1617819464244,6,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_15_A,1450.1100000052247,NA,second half,1,first_deviant,2,NA
SS1617819464244,6,complex_dissimilar,3,background,background,complex,complex_16_A,1972.6599999994505,NA,second half,1,background,2,NA
SS1617819464244,6,complex_dissimilar,4,background,background,complex,complex_16_A,2589.090000008582,NA,second half,1,background,2,NA
SS1617819464244,6,complex_dissimilar,5,background,background,complex,complex_16_A,2901.9249999983003,NA,second half,1,background,2,NA
SS1617819464244,7,complex_dissimilar,1,background,background,complex,complex_07_A,1302.48000001302,NA,second half,0,background,NA,NA
SS1617819464244,7,complex_dissimilar,2,background,background,complex,complex_07_A,676.7499999987194,NA,second half,0,background,NA,NA
SS1617819464244,7,complex_dissimilar,3,background,background,complex,complex_07_A,722.0850000012433,NA,second half,0,background,NA,NA
SS1617819464244,7,complex_dissimilar,4,background,background,complex,complex_07_A,1053.3850000065286,NA,second half,0,background,NA,NA
SS1617819464244,8,simple_dissimilar,1,background,background,simple,simple_03_A,2516.619999994873,NA,second half,2,background,3,5
SS1617819464244,8,simple_dissimilar,2,background,background,simple,simple_03_A,621.274999997695,NA,second half,2,background,3,5
SS1617819464244,8,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_09_A,2824.07499999681,NA,second half,2,first_deviant,3,5
SS1617819464244,8,simple_dissimilar,4,background,background,simple,simple_03_A,1132.2649999929126,NA,second half,2,background,3,5
SS1617819464244,8,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_09_A,2285.2100000018254,NA,second half,2,second_deviant,3,5
SS1617819464244,8,simple_dissimilar,6,background,background,simple,simple_03_A,1610.0199999928009,NA,second half,2,background,3,5
SS1617819464244,9,simple_dissimilar,1,background,background,simple,simple_19_A,2089.204999996582,NA,second half,1,background,2,NA
SS1617819464244,9,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_12_A,3312.950000006822,NA,second half,1,first_deviant,2,NA
SS1617819464244,9,simple_dissimilar,3,background,background,simple,simple_19_A,651.2300000031246,NA,second half,1,background,2,NA
SS1617819464244,9,simple_dissimilar,4,background,background,simple,simple_19_A,399.24499999324325,NA,second half,1,background,2,NA
SS1617819464244,9,simple_dissimilar,5,background,background,simple,simple_19_A,497.2600000037346,NA,second half,1,background,2,NA
SS1617819464244,9,simple_dissimilar,6,background,background,simple,simple_19_A,505.0000000046566,NA,second half,1,background,2,NA
SS1617819464244,10,simple_dissimilar,1,background,background,simple,simple_11_A,1106.6700000083074,NA,second half,1,background,2,NA
SS1617819464244,10,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_06_A,986.2750000029337,NA,second half,1,first_deviant,2,NA
SS1617819464244,10,simple_dissimilar,3,background,background,simple,simple_11_A,629.5149999932619,NA,second half,1,background,2,NA
SS1617819464244,10,simple_dissimilar,4,background,background,simple,simple_11_A,347.9749999969499,NA,second half,1,background,2,NA
SS1617819464244,11,complex_dissimilar,1,background,background,complex,complex_01_A,1518.5900000069523,NA,second half,1,background,6,NA
SS1617819464244,11,complex_dissimilar,2,background,background,complex,complex_01_A,537.3499999986961,NA,second half,1,background,6,NA
SS1617819464244,11,complex_dissimilar,3,background,background,complex,complex_01_A,280.80000000773,NA,second half,1,background,6,NA
SS1617819464244,11,complex_dissimilar,4,background,background,complex,complex_01_A,244.58500000764616,NA,second half,1,background,6,NA
SS1617819464244,11,complex_dissimilar,5,background,background,complex,complex_01_A,61.47000000055414,NA,second half,1,background,6,NA
SS1617819464244,11,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_15_A,353.54999999981374,NA,second half,1,first_deviant,6,NA
SS1617819495716,0,simple_dissimilar,1,background,background,simple,simple_16_A,3034.170000028098,NA,first half,1,background,2,NA
SS1617819495716,0,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_13_A,5036.174999986542,NA,first half,1,first_deviant,2,NA
SS1617819495716,0,simple_dissimilar,3,background,background,simple,simple_16_A,1311.9249999872409,NA,first half,1,background,2,NA
SS1617819495716,0,simple_dissimilar,4,background,background,simple,simple_16_A,1436.8449999892619,NA,first half,1,background,2,NA
SS1617819495716,1,complex_dissimilar,1,background,background,complex,complex_03_A,1808.7899999809451,NA,first half,1,background,2,NA
SS1617819495716,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_09_A,3259.89000001573,NA,first half,1,first_deviant,2,NA
SS1617819495716,1,complex_dissimilar,3,background,background,complex,complex_03_A,2169.8400000168476,NA,first half,1,background,2,NA
SS1617819495716,1,complex_dissimilar,4,background,background,complex,complex_03_A,4912.864999991143,NA,first half,1,background,2,NA
SS1617819495716,1,complex_dissimilar,5,background,background,complex,complex_03_A,1592.6500000059605,NA,first half,1,background,2,NA
SS1617819495716,2,simple_dissimilar,1,background,background,simple,simple_05_A,6817.219999997178,NA,first half,0,background,NA,NA
SS1617819495716,2,simple_dissimilar,2,background,background,simple,simple_05_A,4046.5100000146776,NA,first half,0,background,NA,NA
SS1617819495716,2,simple_dissimilar,3,background,background,simple,simple_05_A,2617.5100000109524,NA,first half,0,background,NA,NA
SS1617819495716,2,simple_dissimilar,4,background,background,simple,simple_05_A,2553.1649999902584,NA,first half,0,background,NA,NA
SS1617819495716,2,simple_dissimilar,5,background,background,simple,simple_05_A,2925.7499999948777,NA,first half,0,background,NA,NA
SS1617819495716,2,simple_dissimilar,6,background,background,simple,simple_05_A,2346.799999999348,NA,first half,0,background,NA,NA
SS1617819495716,3,simple_dissimilar,1,background,background,simple,simple_19_A,4060.9950000070967,NA,first half,1,background,4,NA
SS1617819495716,3,simple_dissimilar,2,background,background,simple,simple_19_A,3080.164999992121,NA,first half,1,background,4,NA
SS1617819495716,3,simple_dissimilar,3,background,background,simple,simple_19_A,3393.36999997613,NA,first half,1,background,4,NA
SS1617819495716,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_02_A,4081.304999999702,NA,first half,1,first_deviant,4,NA
SS1617819495716,3,simple_dissimilar,5,background,background,simple,simple_19_A,2360.4749999940395,NA,first half,1,background,4,NA
SS1617819495716,4,complex_dissimilar,1,background,background,complex,complex_11_A,2628.4299999824725,NA,first half,2,background,3,4
SS1617819495716,4,complex_dissimilar,2,background,background,complex,complex_11_A,3347.249999991618,NA,first half,2,background,3,4
SS1617819495716,4,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_09_A,4036.840000015218,NA,first half,2,first_deviant,3,4
SS1617819495716,4,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_09_A,3823.7349999835715,NA,first half,2,second_deviant,3,4
SS1617819495716,4,complex_dissimilar,5,background,background,complex,complex_11_A,1178.490000020247,NA,first half,2,background,3,4
SS1617819495716,5,simple_dissimilar,1,background,background,simple,simple_04_A,1006.920000014361,NA,first half,1,background,5,NA
SS1617819495716,5,simple_dissimilar,2,background,background,simple,simple_04_A,3785.3849999955855,NA,first half,1,background,5,NA
SS1617819495716,5,simple_dissimilar,3,background,background,simple,simple_04_A,1976.139999984298,NA,first half,1,background,5,NA
SS1617819495716,5,simple_dissimilar,4,background,background,simple,simple_04_A,2394.2950000055134,NA,first half,1,background,5,NA
SS1617819495716,5,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_10_A,704.4149999856018,NA,first half,1,first_deviant,5,NA
