"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","4375","sequential-stimulus-presentation-old","12","74581","0.0-9.0-1.1","SS1626381941156","trial","","40","500","4875","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","80","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","null","html-keyboard-response","13","75722","0.0-9.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2008","sequential-stimulus-presentation-old","14","78240","0.0-9.0-1.2","SS1626381941156","trial","","40","500","2508","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","80","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","null","html-keyboard-response","15","79172","0.0-9.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4592","sequential-stimulus-presentation-old","16","84282","0.0-9.0-1.3","SS1626381941156","trial","","40","500","5092","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","80","","0","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","17","85545","0.0-9.0-0.4","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3074","sequential-stimulus-presentation-old","18","89125","0.0-9.0-1.4","SS1626381941156","trial","","40","500","3574","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","80","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","null","html-keyboard-response","19","90301","0.0-9.0-0.5","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1188","sequential-stimulus-presentation-old","20","91991","0.0-9.0-1.5","SS1626381941156","trial","","40","500","1688","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif","forced_short","80","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","3196","survey-multi-choice","21","95190","0.0-10.0","SS1626381941156","math_question","","","","","","","","","","","","","{""Q0"":""15""}","[0]","15","",""
"","null","html-keyboard-response","22","96188","0.0-11.0-0.0","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1166","sequential-stimulus-presentation-old","23","97686","0.0-11.0-1.0","SS1626381941156","trial","","40","500","1666","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","24","98918","0.0-11.0-0.1","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4314","sequential-stimulus-presentation-old","25","103743","0.0-11.0-1.1","SS1626381941156","trial","","40","500","4814","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","26","104763","0.0-11.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2664","sequential-stimulus-presentation-old","27","107937","0.0-11.0-1.2","SS1626381941156","trial","","40","500","3164","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","28","109064","0.0-11.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","836","sequential-stimulus-presentation-old","29","110406","0.0-11.0-1.3","SS1626381941156","trial","","40","500","1336","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","30","111595","0.0-11.0-0.4","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","905","sequential-stimulus-presentation-old","31","113015","0.0-11.0-1.4","SS1626381941156","trial","","40","500","1405","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","null","html-keyboard-response","32","114222","0.0-11.0-0.5","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","675","sequential-stimulus-presentation-old","33","115412","0.0-11.0-1.5","SS1626381941156","trial","","40","500","1175","images/stimuli/spore_stims/complex_10_A_a.gif","images/stimuli/spore_stims/complex_15_A_b.gif","forced_short","320","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_b.gif","","","","",""
"","2886","survey-multi-choice","34","118302","0.0-12.0","SS1626381941156","math_question","","","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","35","119485","0.0-13.0-0.0","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","761","sequential-stimulus-presentation-old","36","120620","0.0-13.0-1.0","SS1626381941156","trial","","40","500","1261","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","360","","2","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","37","121495","0.0-13.0-0.1","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4205","sequential-stimulus-presentation-old","38","126211","0.0-13.0-1.1","SS1626381941156","trial","","40","500","4705","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","360","","2","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","39","127227","0.0-13.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","737","sequential-stimulus-presentation-old","40","128478","0.0-13.0-1.2","SS1626381941156","trial","","40","500","1237","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","360","","2","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","41","129574","0.0-13.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3130","sequential-stimulus-presentation-old","42","133217","0.0-13.0-1.3","SS1626381941156","trial","","40","500","3630","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","360","","2","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","2938","survey-multi-choice","43","136158","0.0-14.0","SS1626381941156","math_question","","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","44","137303","0.0-15.0-0.0","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","819","sequential-stimulus-presentation-old","45","138621","0.0-15.0-1.0","SS1626381941156","trial","","40","500","1319","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","46","139743","0.0-15.0-0.1","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2735","sequential-stimulus-presentation-old","47","142995","0.0-15.0-1.1","SS1626381941156","trial","","40","500","3235","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","48","144251","0.0-15.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","728","sequential-stimulus-presentation-old","49","145495","0.0-15.0-1.2","SS1626381941156","trial","","40","500","1228","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","50","146332","0.0-15.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1011","sequential-stimulus-presentation-old","51","147854","0.0-15.0-1.3","SS1626381941156","trial","","40","500","1511","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","52","148972","0.0-15.0-0.4","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","890","sequential-stimulus-presentation-old","53","150376","0.0-15.0-1.4","SS1626381941156","trial","","40","500","1390","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","null","html-keyboard-response","54","151566","0.0-15.0-0.5","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","792","sequential-stimulus-presentation-old","55","152870","0.0-15.0-1.5","SS1626381941156","trial","","40","500","1292","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif","forced_short","480","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","","","","",""
"","3009","survey-multi-choice","56","155882","0.0-16.0","SS1626381941156","math_question","","","","","","","","","","","","","{""Q0"":""17""}","[0]","17","",""
"","null","html-keyboard-response","57","157078","0.0-17.0-0.0","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","664","sequential-stimulus-presentation-old","58","157849","0.0-17.0-1.0","SS1626381941156","trial","","40","500","1164","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","59","159079","0.0-17.0-0.1","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4681","sequential-stimulus-presentation-old","60","164272","0.0-17.0-1.1","SS1626381941156","trial","","40","500","5181","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","61","165329","0.0-17.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","890","sequential-stimulus-presentation-old","62","166733","0.0-17.0-1.2","SS1626381941156","trial","","40","500","1390","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","63","167596","0.0-17.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","607","sequential-stimulus-presentation-old","64","168711","0.0-17.0-1.3","SS1626381941156","trial","","40","500","1107","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","65","169814","0.0-17.0-0.4","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","715","sequential-stimulus-presentation-old","66","171044","0.0-17.0-1.4","SS1626381941156","trial","","40","500","1215","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","67","172263","0.0-17.0-0.5","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","679","sequential-stimulus-presentation-old","68","173455","0.0-17.0-1.5","SS1626381941156","trial","","40","500","1179","images/stimuli/spore_stims/complex_18_A_a.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_short","90","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","3072","survey-multi-choice","69","176531","0.0-18.0","SS1626381941156","math_question","","","","","","","","","","","","","{""Q0"":""12""}","[0]","12","",""
"","null","html-keyboard-response","70","177440","0.0-19.0-0.0","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1068","sequential-stimulus-presentation-old","71","178725","0.0-19.0-1.0","SS1626381941156","trial","","40","500","1568","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","72","180027","0.0-19.0-0.1","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2327","sequential-stimulus-presentation-old","73","182867","0.0-19.0-1.1","SS1626381941156","trial","","40","500","2827","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","74","184111","0.0-19.0-0.2","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","934","sequential-stimulus-presentation-old","75","185555","0.0-19.0-1.2","SS1626381941156","trial","","40","500","1434","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","76","186589","0.0-19.0-0.3","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","732","sequential-stimulus-presentation-old","77","187835","0.0-19.0-1.3","SS1626381941156","trial","","40","500","1232","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","78","188752","0.0-19.0-0.4","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1246","sequential-stimulus-presentation-old","79","190512","0.0-19.0-1.4","SS1626381941156","trial","","40","500","1746","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","80","191768","0.0-19.0-0.5","SS1626381941156","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3129","sequential-stimulus-presentation-old","81","195407","0.0-19.0-1.5","SS1626381941156","trial","","40","500","3629","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","200","","5","complex_dissimilar","images/stimuli/spore_stims/complex_21_A_b.gif","","","","",""
"[{""page_index"":0,""viewing_time"":2831}]","2831","instructions","82","198242","0.0-20.0","SS1626381941156","instructions","","","","","","","","","","","","","","","","",""
"","7748","survey-likert","83","205994","0.0-21.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_20_A_a.gif"
"","7699","survey-likert","84","213695","0.0-22.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":2}","[0]","","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif"
"","6390","survey-likert","85","220089","0.0-23.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":1}","[0]","","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_05_A_a.gif"
"","6425","survey-likert","86","226517","0.0-24.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":0}","[0]","","images/stimuli/spore_stims/complex_15_A_b.gif","images/stimuli/spore_stims/complex_10_A_a.gif"
"","6993","survey-likert","87","233513","0.0-25.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":1}","[0]","","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_18_A_a.gif"
"","8213","survey-likert","88","241729","0.0-26.0","SS1626381941156","similarity_question","","","","","","","","","","","","","{""Q0"":3}","[0]","","images/stimuli/spore_stims/complex_21_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif"
"[{""page_index"":0,""viewing_time"":3046}]","3046","instructions","89","244778","0.0-27.0","SS1626381941156","instructions","","","","","","","","","","","","","","","","",""
"","4570","survey-likert","90","249352","0.0-28.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_07_A_a.gif","","","","{""Q0"":2}","[0]","","",""
"","2650","survey-likert","91","252005","0.0-29.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_22_A_a.gif","","","","{""Q0"":3}","[0]","","",""
"","2859","survey-likert","92","254867","0.0-30.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_18_A_a.gif","","","","{""Q0"":5}","[0]","","",""
"","2352","survey-likert","93","257221","0.0-31.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_10_A_a.gif","","","","{""Q0"":4}","[0]","","",""
"","2791","survey-likert","94","260015","0.0-32.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_12_A_a.gif","","","","{""Q0"":6}","[0]","","",""
"","4191","survey-likert","95","264209","0.0-33.0","SS1626381941156","","","","","","","","","","images/stimuli/spore_stims/complex_10_A_b.gif","","","","{""Q0"":2}","[0]","","",""
"[{""page_index"":0,""viewing_time"":1479}]","1479","instructions","96","265690","0.0-34.0","SS1626381941156","instructions","","","","","","","","","","","","","","","","",""
"","2901","demog-age","97","268595","0.0-35.0","SS1626381941156","","","","","","","","","","","","","","{""age"":""44""}","","","",""
"","1832","demog-ethnic-US","98","270432","0.0-36.0","SS1626381941156","","","","","","","","","","","","","","{""ethnicity"":[""White""]}","[0]","","",""
"","3662","demog-gender-and-education","99","274097","0.0-37.0","SS1626381941156","","","","","","","","","","","","","","{""gender"":""Male"",""education"":""Doctorate/Professional degree""}","[0,1]","","",""
"","18054","survey-text","100","292155","0.0-38.0","SS1626381941156","feedback","","","","","","","","","","","","","{""Q0"":""The animations that stopped only appeared for less than a second.""}","","","",""
"[{""page_index"":0,""viewing_time"":1972}]","1972","instructions","101","294129","0.0-39.0","SS1626381941156","instructions","","","","","","","","","","","","","","","","",""
