"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":20891.19999998808}]","20892","instructions","0","20894","0.0-0.0","SS1626382494330","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":21831.30000001192},{""page_index"":1,""viewing_time"":10186.399999976158}]","32018","instructions","1","54915","0.0-1.0","SS1626382494330","instructions","","","","","","","","","","","","","","","","",""
"","6764.399999976158","sequential-stimulus-presentation-old","2","62197","0.0-2.0","SS1626382494330","","","40","500","7264.399999976158","null","null","self_paced","0","","","","","","","","",""
"","7229.899999976158","sequential-stimulus-presentation-old","3","69937","0.0-3.0","SS1626382494330","","","40","500","7729.899999976158","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":19045.899999976158}]","19046.100000023842","instructions","4","88984","0.0-4.0","SS1626382494330","instructions","","","","","","","","","","","","","","","","",""
"","11883.399999976158","sequential-stimulus-presentation-old","5","101382","0.0-5.0","SS1626382494330","","","40","500","12383.399999976158","null","null","forced_short","500","","","","","","","","",""
"","3203.199999988079","sequential-stimulus-presentation-old","6","105087","0.0-6.0","SS1626382494330","","","40","500","3703.199999988079","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9156}]","9156.299999952316","instructions","7","114245","0.0-7.0","SS1626382494330","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13124.900000035763},{""page_index"":1,""viewing_time"":15255.5},{""page_index"":2,""viewing_time"":9911.699999988079},{""page_index"":3,""viewing_time"":9016.199999988079},{""page_index"":4,""viewing_time"":1964.6000000238419}]","49273.200000047684","instructions","8","163520","0.0-8.0","SS1626382494330","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","164679","0.0-9.0-0.0","SS1626382494330","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
