"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":20892.29999999702}]","20893.10000000149","instructions","0","20897","0.0-0.0","SS1626382307970","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13580.5},{""page_index"":1,""viewing_time"":5792}]","19372.69999999553","instructions","1","42272","0.0-1.0","SS1626382307970","instructions","","","","","","","","","","","","","","","","",""
"","9100","sequential-stimulus-presentation-old","2","51876","0.0-2.0","SS1626382307970","","","40","500","9600","null","null","self_paced","0","","","","","","","","",""
"","8742.60000000149","sequential-stimulus-presentation-old","3","61123","0.0-3.0","SS1626382307970","","","40","500","9242.60000000149","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17181.59999999404}]","17181.79999999702","instructions","4","78306","0.0-4.0","SS1626382307970","instructions","","","","","","","","","","","","","","","","",""
"","7171.89999999851","sequential-stimulus-presentation-old","5","85980","0.0-5.0","SS1626382307970","","","40","500","7671.89999999851","null","null","forced_short","500","","","","","","","","",""
"","10696.39999999851","sequential-stimulus-presentation-old","6","97180","0.0-6.0","SS1626382307970","","","40","500","11196.39999999851","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3266.89999999851}]","3267.1999999955297","instructions","7","100449","0.0-7.0","SS1626382307970","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17096.79999999702},{""page_index"":1,""viewing_time"":12966.30000000447},{""page_index"":2,""viewing_time"":6840.29999999702},{""page_index"":3,""viewing_time"":2089.39999999851},{""page_index"":4,""viewing_time"":1511.1000000014901}]","40504.10000000149","instructions","8","140954","0.0-8.0","SS1626382307970","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","142184","0.0-9.0-0.0","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3782.2000000029802","sequential-stimulus-presentation-old","10","146624","0.0-9.0-1.0","SS1626382307970","trial","","40","500","4282.20000000298","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","11","147689","0.0-9.0-0.1","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7875.39999999851","sequential-stimulus-presentation-old","12","156069","0.0-9.0-1.1","SS1626382307970","trial","","40","500","8375.39999999851","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","13","157178","0.0-9.0-0.2","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6993.70000000298","sequential-stimulus-presentation-old","14","164676","0.0-9.0-1.2","SS1626382307970","trial","","40","500","7493.70000000298","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","15","165726","0.0-9.0-0.3","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7641","sequential-stimulus-presentation-old","16","173872","0.0-9.0-1.3","SS1626382307970","trial","","40","500","8141","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","17","174758","0.0-9.0-0.4","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5812.39999999851","sequential-stimulus-presentation-old","18","181094","0.0-9.0-1.4","SS1626382307970","trial","","40","500","6312.39999999851","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","19","182030","0.0-9.0-0.5","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5966.29999999702","sequential-stimulus-presentation-old","20","188502","0.0-9.0-1.5","SS1626382307970","trial","","40","500","6466.29999999702","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_02_A_a.gif","forced_short","650","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","4427","survey-multi-choice","21","192936","0.0-10.0","SS1626382307970","math_question","","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","22","194141","0.0-11.0-0.0","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5467.60000000149","sequential-stimulus-presentation-old","23","200274","0.0-11.0-1.0","SS1626382307970","trial","","40","500","5967.60000000149","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","660","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
"","null","html-keyboard-response","24","201238","0.0-11.0-0.1","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8331.20000000298","sequential-stimulus-presentation-old","25","210075","0.0-11.0-1.1","SS1626382307970","trial","","40","500","8831.20000000298","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","660","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
"","null","html-keyboard-response","26","211310","0.0-11.0-0.2","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7793.39999999851","sequential-stimulus-presentation-old","27","219609","0.0-11.0-1.2","SS1626382307970","trial","","40","500","8293.39999999851","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","660","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
"","null","html-keyboard-response","28","220728","0.0-11.0-0.3","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5337.9000000059605","sequential-stimulus-presentation-old","29","226570","0.0-11.0-1.3","SS1626382307970","trial","","40","500","5837.9000000059605","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","660","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
"","null","html-keyboard-response","30","227374","0.0-11.0-0.4","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5291.60000000149","sequential-stimulus-presentation-old","31","233171","0.0-11.0-1.4","SS1626382307970","trial","","40","500","5791.60000000149","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","660","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
"","null","html-keyboard-response","32","234444","0.0-11.0-0.5","SS1626382307970","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
