"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":3760}]","3760.3999999910593","instructions","0","3763","0.0-0.0","SS1626382196338","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15086},{""page_index"":1,""viewing_time"":6333.79999999702}]","21420.09999999404","instructions","1","27187","0.0-1.0","SS1626382196338","instructions","","","","","","","","","","","","","","","","",""
"","6950.79999999702","sequential-stimulus-presentation-old","2","34643","0.0-2.0","SS1626382196338","","","40","500","7450.79999999702","null","null","self_paced","0","","","","","","","","",""
"","6646.699999988079","sequential-stimulus-presentation-old","3","41808","0.0-3.0","SS1626382196338","","","40","500","7146.699999988079","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13422.40000000596}]","13422.800000011921","instructions","4","55233","0.0-4.0","SS1626382196338","instructions","","","","","","","","","","","","","","","","",""
"","3789.2999999970198","sequential-stimulus-presentation-old","5","59541","0.0-5.0","SS1626382196338","","","40","500","4289.29999999702","null","null","forced_short","500","","","","","","","","",""
"","1024.8999999910593","sequential-stimulus-presentation-old","6","61074","0.0-6.0","SS1626382196338","","","40","500","1524.8999999910593","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4392.79999999702}]","4393.0999999940395","instructions","7","65470","0.0-7.0","SS1626382196338","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11721.70000000298},{""page_index"":1,""viewing_time"":15054.40000000596},{""page_index"":2,""viewing_time"":9308.39999999106},{""page_index"":3,""viewing_time"":2323.5},{""page_index"":4,""viewing_time"":1958.7000000029802}]","40367","instructions","8","105850","0.0-8.0","SS1626382196338","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","107156","0.0-9.0-0.0","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2619.199999988079","sequential-stimulus-presentation-old","10","110313","0.0-9.0-1.0","SS1626382196338","trial","","40","500","3119.199999988079","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","520","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","11","111241","0.0-9.0-0.1","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3123.9000000059605","sequential-stimulus-presentation-old","12","114876","0.0-9.0-1.1","SS1626382196338","trial","","40","500","3623.9000000059605","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","520","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","null","html-keyboard-response","13","115873","0.0-9.0-0.2","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3503.0999999940395","sequential-stimulus-presentation-old","14","119882","0.0-9.0-1.2","SS1626382196338","trial","","40","500","4003.0999999940395","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","520","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","15","121139","0.0-9.0-0.3","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4530.9000000059605","sequential-stimulus-presentation-old","16","126178","0.0-9.0-1.3","SS1626382196338","trial","","40","500","5030.9000000059605","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","520","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","5403.5999999940395","survey-multi-choice","17","131589","0.0-10.0","SS1626382196338","math_question","","","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","18","132629","0.0-11.0-0.0","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","13075.800000011921","sequential-stimulus-presentation-old","19","146212","0.0-11.0-1.0","SS1626382196338","trial","","40","500","13575.800000011921","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","20","147403","0.0-11.0-0.1","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3197.7999999970198","sequential-stimulus-presentation-old","21","151105","0.0-11.0-1.1","SS1626382196338","trial","","40","500","3697.7999999970198","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","22","152394","0.0-11.0-0.2","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3723.1000000089407","sequential-stimulus-presentation-old","23","156629","0.0-11.0-1.2","SS1626382196338","trial","","40","500","4223.100000008941","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","24","157540","0.0-11.0-0.3","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","10217.800000011921","sequential-stimulus-presentation-old","25","168270","0.0-11.0-1.3","SS1626382196338","trial","","40","500","10717.800000011921","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","26","169443","0.0-11.0-0.4","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5894.9000000059605","sequential-stimulus-presentation-old","27","175875","0.0-11.0-1.4","SS1626382196338","trial","","40","500","6394.9000000059605","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","28","176688","0.0-11.0-0.5","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3789.0999999940395","sequential-stimulus-presentation-old","29","180987","0.0-11.0-1.5","SS1626382196338","trial","","40","500","4289.0999999940395","images/stimuli/spore_stims/complex_24_A_a.gif","images/stimuli/spore_stims/complex_08_A_b.gif","forced_short","490","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","7562.0999999940395","survey-multi-choice","30","188555","0.0-12.0","SS1626382196338","math_question","","","","","","","","","","","","","{""Q0"":""17""}","[0]","17","",""
"","null","html-keyboard-response","31","189677","0.0-13.0-0.0","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7731.5999999940395","sequential-stimulus-presentation-old","32","197491","0.0-13.0-1.0","SS1626382196338","trial","","40","500","8231.59999999404","images/stimuli/spore_stims/complex_01_A_b.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","60","","2","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","33","198325","0.0-13.0-0.1","SS1626382196338","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
