"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2632}]","2632","instructions","0","2634","0.0-0.0","SS1626381513834","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9287},{""page_index"":1,""viewing_time"":8566}]","17853","instructions","1","22489","0.0-1.0","SS1626381513834","instructions","","","","","","","","","","","","","","","","",""
"","6298","sequential-stimulus-presentation-old","2","29290","0.0-2.0","SS1626381513834","","","40","500","6798","null","null","self_paced","0","","","","","","","","",""
"","4365","sequential-stimulus-presentation-old","3","34157","0.0-3.0","SS1626381513834","","","40","500","4865","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13333}]","13333","instructions","4","47491","0.0-4.0","SS1626381513834","instructions","","","","","","","","","","","","","","","","",""
"","6441","sequential-stimulus-presentation-old","5","54434","0.0-5.0","SS1626381513834","","","40","500","6941","null","null","forced_short","500","","","","","","","","",""
"","1049","sequential-stimulus-presentation-old","6","55986","0.0-6.0","SS1626381513834","","","40","500","1549","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3624}]","3624","instructions","7","59610","0.0-7.0","SS1626381513834","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7411},{""page_index"":1,""viewing_time"":3550},{""page_index"":2,""viewing_time"":1562},{""page_index"":3,""viewing_time"":1306},{""page_index"":4,""viewing_time"":1062}]","14891","instructions","8","74502","0.0-8.0","SS1626381513834","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","75452","0.0-9.0-0.0","SS1626381513834","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","660","sequential-stimulus-presentation-old","10","77105","0.0-9.0-1.0","SS1626381513834","trial","","40","500","1160","images/stimuli/spore_stims/complex_23_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","990","","0","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","11","78278","0.0-9.0-0.1","SS1626381513834","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1503","sequential-stimulus-presentation-old","12","80283","0.0-9.0-1.1","SS1626381513834","trial","","40","500","2003","images/stimuli/spore_stims/complex_23_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","990","","0","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","13","81369","0.0-9.0-0.2","SS1626381513834","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1405","sequential-stimulus-presentation-old","14","83275","0.0-9.0-1.2","SS1626381513834","trial","","40","500","1905","images/stimuli/spore_stims/complex_23_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","990","","0","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","15","84299","0.0-9.0-0.3","SS1626381513834","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5780","sequential-stimulus-presentation-old","16","90580","0.0-9.0-1.3","SS1626381513834","trial","","40","500","6280","images/stimuli/spore_stims/complex_23_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","990","","0","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","17","91780","0.0-9.0-0.4","SS1626381513834","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8361","sequential-stimulus-presentation-old","18","100642","0.0-9.0-1.4","SS1626381513834","trial","","40","500","8861","images/stimuli/spore_stims/complex_23_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","990","","0","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","3717","survey-multi-choice","19","104360","0.0-10.0","SS1626381513834","math_question","","","","","","","","","","","","","{""Q0"":""4""}","[0]","4","",""
