"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":50597}]","50597","instructions","0","50602","0.0-0.0","SS1626381841051","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":26975.000000000015},{""page_index"":1,""viewing_time"":14051.999999999985}]","41027","instructions","1","93658","0.0-1.0","SS1626381841051","instructions","","","","","","","","","","","","","","","","",""
"","12419","sequential-stimulus-presentation-old","2","106591","0.0-2.0","SS1626381841051","","","40","500","12919","null","null","self_paced","0","","","","","","","","",""
"","10321","sequential-stimulus-presentation-old","3","117418","0.0-3.0","SS1626381841051","","","40","500","10821","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":19522}]","19522","instructions","4","136944","0.0-4.0","SS1626381841051","instructions","","","","","","","","","","","","","","","","",""
"","5307","sequential-stimulus-presentation-old","5","142757","0.0-5.0","SS1626381841051","","","40","500","5807","null","null","forced_short","500","","","","","","","","",""
"","2281","sequential-stimulus-presentation-old","6","145541","0.0-6.0","SS1626381841051","","","40","500","2781","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6450}]","6450","instructions","7","151997","0.0-7.0","SS1626381841051","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":22901},{""page_index"":1,""viewing_time"":22823},{""page_index"":2,""viewing_time"":14712},{""page_index"":3,""viewing_time"":2887},{""page_index"":4,""viewing_time"":1710}]","65034","instructions","8","217034","0.0-8.0","SS1626381841051","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","218322","0.0-9.0-0.0","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5236.999999999971","sequential-stimulus-presentation-old","10","223814","0.0-9.0-1.0","SS1626381841051","trial","","40","500","5736.999999999971","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","250","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","11","224846","0.0-9.0-0.1","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6232","sequential-stimulus-presentation-old","12","231582","0.0-9.0-1.1","SS1626381841051","trial","","40","500","6732","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","250","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","13","232726","0.0-9.0-0.2","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","12433","sequential-stimulus-presentation-old","14","245663","0.0-9.0-1.2","SS1626381841051","trial","","40","500","12933","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","250","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","15","246916","0.0-9.0-0.3","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1932.000000000029","sequential-stimulus-presentation-old","16","249351","0.0-9.0-1.3","SS1626381841051","trial","","40","500","2432.000000000029","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","250","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","5548","survey-multi-choice","17","254903","0.0-10.0","SS1626381841051","math_question","","","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","18","255958","0.0-11.0-0.0","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4789","sequential-stimulus-presentation-old","19","261122","0.0-11.0-1.0","SS1626381841051","trial","","40","500","5289","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_13_A_b.gif","forced_short","370","","1","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_b.gif","","","","",""
"","null","html-keyboard-response","20","262399","0.0-11.0-0.1","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","16659.00000000006","sequential-stimulus-presentation-old","21","279564","0.0-11.0-1.1","SS1626381841051","trial","","40","500","17159.00000000006","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_13_A_b.gif","forced_short","370","","1","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_b.gif","","","","",""
"","null","html-keyboard-response","22","280423","0.0-11.0-0.2","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","515","sequential-stimulus-presentation-old","23","281443","0.0-11.0-1.2","SS1626381841051","trial","","40","500","1015","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_13_A_b.gif","forced_short","370","","1","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_b.gif","","","","",""
"","null","html-keyboard-response","24","282323","0.0-11.0-0.3","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6719.000000000058","sequential-stimulus-presentation-old","25","289547","0.0-11.0-1.3","SS1626381841051","trial","","40","500","7219.000000000058","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_13_A_b.gif","forced_short","370","","1","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_b.gif","","","","",""
"","null","html-keyboard-response","26","290643","0.0-11.0-0.4","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1984","sequential-stimulus-presentation-old","27","293131","0.0-11.0-1.4","SS1626381841051","trial","","40","500","2484","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_13_A_b.gif","forced_short","370","","1","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_b.gif","","","","",""
"","4663.000000000058","survey-multi-choice","28","297797","0.0-12.0","SS1626381841051","math_question","","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","29","298756","0.0-13.0-0.0","SS1626381841051","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1567","sequential-stimulus-presentation-old","30","300527","0.0-13.0-1.0","SS1626381841051","trial","","40","500","2067","images/stimuli/spore_stims/complex_20_A_a.gif","images/stimuli/spore_stims/complex_10_A_b.gif","forced_short","200","","2","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_b.gif","","","","",""
