"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2351.600000023842}]","2352","instructions","0","2354","0.0-0.0","SS1626381306980","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1661.699999988079},{""page_index"":1,""viewing_time"":3330.900000035763}]","4993","instructions","1","9351","0.0-1.0","SS1626381306980","instructions","","","","","","","","","","","","","","","","",""
"","6801","sequential-stimulus-presentation-old","2","16668","0.0-2.0","SS1626381306980","","","40","500","7301","null","null","self_paced","0","","","","","","","","",""
"","15022.199999988079","sequential-stimulus-presentation-old","3","32202","0.0-3.0","SS1626381306980","","","40","500","15522.199999988079","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5780.899999976158}]","5781.199999988079","instructions","4","37985","0.0-4.0","SS1626381306980","instructions","","","","","","","","","","","","","","","","",""
"","1837","sequential-stimulus-presentation-old","5","40331","0.0-5.0","SS1626381306980","","","40","500","2337","null","null","forced_short","500","","","","","","","","",""
"","1607.6000000238419","sequential-stimulus-presentation-old","6","42442","0.0-6.0","SS1626381306980","","","40","500","2107.600000023842","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2179.5}]","2179.800000011921","instructions","7","44624","0.0-7.0","SS1626381306980","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4270.800000011921},{""page_index"":1,""viewing_time"":3263},{""page_index"":2,""viewing_time"":3009.300000011921},{""page_index"":3,""viewing_time"":1360.800000011921},{""page_index"":4,""viewing_time"":1588.3999999761581}]","13492.800000011921","instructions","8","58118","0.0-8.0","SS1626381306980","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","59016","0.0-9.0-0.0","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1858.2999999523163","sequential-stimulus-presentation-old","10","61092","0.0-9.0-1.0","SS1626381306980","trial","","40","500","2358.2999999523163","images/stimuli/spore_stims/complex_13_A_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","11","62180","0.0-9.0-0.1","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8062.699999988079","sequential-stimulus-presentation-old","12","70749","0.0-9.0-1.1","SS1626381306980","trial","","40","500","8562.699999988079","images/stimuli/spore_stims/complex_13_A_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","13","71955","0.0-9.0-0.2","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4026.699999988079","sequential-stimulus-presentation-old","14","76489","0.0-9.0-1.2","SS1626381306980","trial","","40","500","4526.699999988079","images/stimuli/spore_stims/complex_13_A_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","15","77546","0.0-9.0-0.3","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3459.100000023842","sequential-stimulus-presentation-old","16","81515","0.0-9.0-1.3","SS1626381306980","trial","","40","500","3959.100000023842","images/stimuli/spore_stims/complex_13_A_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_a.gif","","","","",""
"","2809.400000035763","survey-multi-choice","17","84331","0.0-10.0","SS1626381306980","math_question","","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","18","85483","0.0-11.0-0.0","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","924.7999999523163","sequential-stimulus-presentation-old","19","87150","0.0-11.0-1.0","SS1626381306980","trial","","40","500","1424.7999999523163","images/stimuli/spore_stims/complex_08_A_b.gif","images/stimuli/spore_stims/complex_06_A_a.gif","forced_short","730","","1","complex_dissimilar","images/stimuli/spore_stims/complex_06_A_a.gif","","","","",""
"","null","html-keyboard-response","20","88221","0.0-11.0-0.1","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3135.899999976158","sequential-stimulus-presentation-old","21","91863","0.0-11.0-1.1","SS1626381306980","trial","","40","500","3635.899999976158","images/stimuli/spore_stims/complex_08_A_b.gif","images/stimuli/spore_stims/complex_06_A_a.gif","forced_short","730","","1","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_b.gif","","","","",""
"","null","html-keyboard-response","22","93123","0.0-11.0-0.2","SS1626381306980","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2973","sequential-stimulus-presentation-old","23","96604","0.0-11.0-1.2","SS1626381306980","trial","","40","500","3473","images/stimuli/spore_stims/complex_08_A_b.gif","images/stimuli/spore_stims/complex_06_A_a.gif","forced_short","730","","1","complex_dissimilar","images/stimuli/spore_stims/complex_06_A_a.gif","","","","",""
