"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":21488.5}]","21489.699999999255","instructions","0","21491","0.0-0.0","SS1626381764736","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17146.5},{""page_index"":1,""viewing_time"":7901.800000000745}]","25048.699999999255","instructions","1","48543","0.0-1.0","SS1626381764736","instructions","","","","","","","","","","","","","","","","",""
"","6311.5","sequential-stimulus-presentation-old","2","55360","0.0-2.0","SS1626381764736","","","40","500","6811.5","null","null","self_paced","0","","","","","","","","",""
"","2078","sequential-stimulus-presentation-old","3","57942","0.0-3.0","SS1626381764736","","","40","500","2578","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9078}]","9078.39999999851","instructions","4","67022","0.0-4.0","SS1626381764736","instructions","","","","","","","","","","","","","","","","",""
"","2247.7000000029802","sequential-stimulus-presentation-old","5","69773","0.0-5.0","SS1626381764736","","","40","500","2747.7000000029802","null","null","forced_short","500","","","","","","","","",""
"","1591.5999999977648","sequential-stimulus-presentation-old","6","71869","0.0-6.0","SS1626381764736","","","40","500","2091.599999997765","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4212.5}]","4212.900000002235","instructions","7","76084","0.0-7.0","SS1626381764736","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8081.599999997765},{""page_index"":1,""viewing_time"":8755.199999999255},{""page_index"":2,""viewing_time"":5221.5},{""page_index"":3,""viewing_time"":2837.800000000745},{""page_index"":4,""viewing_time"":1513.4000000022352}]","26409.79999999702","instructions","8","102494","0.0-8.0","SS1626381764736","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","103319","0.0-9.0-0.0","SS1626381764736","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
