"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":5274.4000000059605}]","5274.9000000059605","instructions","0","5276","0.0-0.0","SS1626382337630","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9559.60000000894},{""page_index"":1,""viewing_time"":4116.399999991059}]","13676.20000000298","instructions","1","20953","0.0-1.0","SS1626382337630","instructions","","","","","","","","","","","","","","","","",""
"","5403.5999999940395","sequential-stimulus-presentation-old","2","26860","0.0-2.0","SS1626382337630","","","40","500","5903.5999999940395","null","null","self_paced","0","","","","","","","","",""
"","2692.1000000089407","sequential-stimulus-presentation-old","3","30054","0.0-3.0","SS1626382337630","","","40","500","3192.1000000089407","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11541.60000000894}]","11542","instructions","4","41596","0.0-4.0","SS1626382337630","instructions","","","","","","","","","","","","","","","","",""
"","5074.199999988079","sequential-stimulus-presentation-old","5","47173","0.0-5.0","SS1626382337630","","","40","500","5574.199999988079","null","null","forced_short","500","","","","","","","","",""
"","1971.4000000059605","sequential-stimulus-presentation-old","6","49646","0.0-6.0","SS1626382337630","","","40","500","2471.4000000059605","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2491.0999999940395}]","2491.3999999910593","instructions","7","52138","0.0-7.0","SS1626382337630","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5299.79999999702},{""page_index"":1,""viewing_time"":4885.0999999940395},{""page_index"":2,""viewing_time"":3416},{""page_index"":3,""viewing_time"":947.9000000059605},{""page_index"":4,""viewing_time"":807.4000000059605}]","15356.5","instructions","8","67495","0.0-8.0","SS1626382337630","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","68328","0.0-9.0-0.0","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2195.800000011921","sequential-stimulus-presentation-old","10","70597","0.0-9.0-1.0","SS1626382337630","trial","","40","500","2695.800000011921","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","11","71504","0.0-9.0-0.1","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3059.0999999940395","sequential-stimulus-presentation-old","12","75064","0.0-9.0-1.1","SS1626382337630","trial","","40","500","3559.0999999940395","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","13","76129","0.0-9.0-0.2","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2064.7000000029802","sequential-stimulus-presentation-old","14","78696","0.0-9.0-1.2","SS1626382337630","trial","","40","500","2564.7000000029802","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","15","79867","0.0-9.0-0.3","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1848.2000000029802","sequential-stimulus-presentation-old","16","82217","0.0-9.0-1.3","SS1626382337630","trial","","40","500","2348.2000000029802","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","17","83196","0.0-9.0-0.4","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2846.7000000029802","sequential-stimulus-presentation-old","18","86545","0.0-9.0-1.4","SS1626382337630","trial","","40","500","3346.7000000029802","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","19","87396","0.0-9.0-0.5","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","464.29999999701977","sequential-stimulus-presentation-old","20","88363","0.0-9.0-1.5","SS1626382337630","trial","","40","500","964.2999999970198","images/stimuli/spore_stims/complex_04_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","forced_short","70","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","4812.5","survey-multi-choice","21","93178","0.0-10.0","SS1626382337630","math_question","","","","","","","","","","","","","{""Q0"":""6""}","[0]","6","",""
"","null","html-keyboard-response","22","93985","0.0-11.0-0.0","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","942.6000000089407","sequential-stimulus-presentation-old","23","95709","0.0-11.0-1.0","SS1626382337630","trial","","40","500","1442.6000000089407","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","24","96583","0.0-11.0-0.1","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1510.3999999910593","sequential-stimulus-presentation-old","25","98596","0.0-11.0-1.1","SS1626382337630","trial","","40","500","2010.3999999910593","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","26","99451","0.0-11.0-0.2","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","673.4000000059605","sequential-stimulus-presentation-old","27","100626","0.0-11.0-1.2","SS1626382337630","trial","","40","500","1173.4000000059605","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","28","101712","0.0-11.0-0.3","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","366","sequential-stimulus-presentation-old","29","102580","0.0-11.0-1.3","SS1626382337630","trial","","40","500","866","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","30","103676","0.0-11.0-0.4","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","182.70000000298023","sequential-stimulus-presentation-old","31","104361","0.0-11.0-1.4","SS1626382337630","trial","","40","500","682.7000000029802","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","32","105641","0.0-11.0-0.5","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","882.7000000029802","sequential-stimulus-presentation-old","33","107026","0.0-11.0-1.5","SS1626382337630","trial","","40","500","1382.7000000029802","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_short","780","","1","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","3744.9000000059605","survey-multi-choice","34","110771","0.0-12.0","SS1626382337630","math_question","","","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","35","112057","0.0-13.0-0.0","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","432.40000000596046","sequential-stimulus-presentation-old","36","113102","0.0-13.0-1.0","SS1626382337630","trial","","40","500","932.4000000059605","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","610","","2","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","37","114007","0.0-13.0-0.1","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","659.3000000119209","sequential-stimulus-presentation-old","38","115168","0.0-13.0-1.1","SS1626382337630","trial","","40","500","1159.300000011921","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","610","","2","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","39","116367","0.0-13.0-0.2","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3650.7999999970198","sequential-stimulus-presentation-old","40","120521","0.0-13.0-1.2","SS1626382337630","trial","","40","500","4150.79999999702","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","610","","2","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","null","html-keyboard-response","41","121367","0.0-13.0-0.3","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1805.3999999910593","sequential-stimulus-presentation-old","42","123675","0.0-13.0-1.3","SS1626382337630","trial","","40","500","2305.3999999910593","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","610","","2","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_b.gif","","","","",""
"","null","html-keyboard-response","43","124603","0.0-13.0-0.4","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","495.69999998807907","sequential-stimulus-presentation-old","44","125600","0.0-13.0-1.4","SS1626382337630","trial","","40","500","995.6999999880791","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_22_A_a.gif","forced_short","610","","2","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
"","3499.8999999910593","survey-multi-choice","45","129102","0.0-14.0","SS1626382337630","math_question","","","","","","","","","","","","","{""Q0"":""17""}","[0]","17","",""
"","null","html-keyboard-response","46","129960","0.0-15.0-0.0","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","592.0999999940395","sequential-stimulus-presentation-old","47","130785","0.0-15.0-1.0","SS1626382337630","trial","","40","500","1092.0999999940395","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_06_A_a.gif","forced_short","230","","3","complex_dissimilar","images/stimuli/spore_stims/complex_06_A_a.gif","","","","",""
"","null","html-keyboard-response","48","131599","0.0-15.0-0.1","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","918.5","sequential-stimulus-presentation-old","49","133019","0.0-15.0-1.1","SS1626382337630","trial","","40","500","1418.5","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_06_A_a.gif","forced_short","230","","3","complex_dissimilar","images/stimuli/spore_stims/complex_06_A_a.gif","","","","",""
"","null","html-keyboard-response","50","134026","0.0-15.0-0.2","SS1626382337630","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
