"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":29813.69999885559}]","29817.19999885559","instructions","0","29820","0.0-0.0","SS1626382410856","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18328.30000114441},{""page_index"":1,""viewing_time"":13447.69999885559}]","31777","instructions","1","63618","0.0-1.0","SS1626382410856","instructions","","","","","","","","","","","","","","","","",""
"","20097.80000114441","sequential-stimulus-presentation-old","2","84252","0.0-2.0","SS1626382410856","","","40","500","20597.80000114441","null","null","self_paced","0","","","","","","","","",""
"","12155.39999961853","sequential-stimulus-presentation-old","3","96926","0.0-3.0","SS1626382410856","","","40","500","12655.39999961853","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":16189.70000076294}]","16190.20000076294","instructions","4","113121","0.0-4.0","SS1626382410856","instructions","","","","","","","","","","","","","","","","",""
"","11245.60000038147","sequential-stimulus-presentation-old","5","124888","0.0-5.0","SS1626382410856","","","40","500","11745.60000038147","null","null","forced_short","500","","","","","","","","",""
"","3294.1000003814697","sequential-stimulus-presentation-old","6","128743","0.0-6.0","SS1626382410856","","","40","500","3794.1000003814697","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5980.900001525879}]","5981.700000762939","instructions","7","134727","0.0-7.0","SS1626382410856","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13723.19999885559},{""page_index"":1,""viewing_time"":22412.60000038147},{""page_index"":2,""viewing_time"":11527.39999961853},{""page_index"":3,""viewing_time"":3917.5},{""page_index"":4,""viewing_time"":3123.5}]","54705","instructions","8","189433","0.0-8.0","SS1626382410856","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","190578","0.0-9.0-0.0","SS1626382410856","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4554.699998855591","sequential-stimulus-presentation-old","10","196062","0.0-9.0-1.0","SS1626382410856","trial","","40","500","5054.699998855591","images/stimuli/spore_stims/complex_22_A_a.gif","images/stimuli/spore_stims/complex_22_A_b.gif","forced_short","920","","0","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_b.gif","","","","",""
"","null","html-keyboard-response","11","197084","0.0-9.0-0.1","SS1626382410856","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","10076.10000038147","sequential-stimulus-presentation-old","12","207671","0.0-9.0-1.1","SS1626382410856","trial","","40","500","10576.10000038147","images/stimuli/spore_stims/complex_22_A_a.gif","images/stimuli/spore_stims/complex_22_A_b.gif","forced_short","920","","0","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_b.gif","","","","",""
"","null","html-keyboard-response","13","208541","0.0-9.0-0.2","SS1626382410856","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","36679","sequential-stimulus-presentation-old","14","245741","0.0-9.0-1.2","SS1626382410856","trial","","40","500","37179","images/stimuli/spore_stims/complex_22_A_a.gif","images/stimuli/spore_stims/complex_22_A_b.gif","forced_short","920","","0","complex_dissimilar","images/stimuli/spore_stims/complex_22_A_a.gif","","","","",""
