"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":7817}]","7818","instructions","0","7820","0.0-0.0","SS1626382220563","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7980},{""page_index"":1,""viewing_time"":7949}]","15929","instructions","1","25752","0.0-1.0","SS1626382220563","instructions","","","","","","","","","","","","","","","","",""
"","10872.999999999993","sequential-stimulus-presentation-old","2","37130","0.0-2.0","SS1626382220563","","","40","500","11372.999999999993","null","null","self_paced","0","","","","","","","","",""
"","7253","sequential-stimulus-presentation-old","3","44886","0.0-3.0","SS1626382220563","","","40","500","7753","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13492.999999999993}]","13492.999999999993","instructions","4","58381","0.0-4.0","SS1626382220563","instructions","","","","","","","","","","","","","","","","",""
"","3640","sequential-stimulus-presentation-old","5","62526","0.0-5.0","SS1626382220563","","","40","500","4140","null","null","forced_short","500","","","","","","","","",""
"","5032","sequential-stimulus-presentation-old","6","68062","0.0-6.0","SS1626382220563","","","40","500","5532","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6523}]","6523","instructions","7","74587","0.0-7.0","SS1626382220563","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9226},{""page_index"":1,""viewing_time"":6622},{""page_index"":2,""viewing_time"":6203},{""page_index"":3,""viewing_time"":2330},{""page_index"":4,""viewing_time"":1277}]","25659","instructions","8","100248","0.0-8.0","SS1626382220563","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","101339","0.0-9.0-0.0","SS1626382220563","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4678","sequential-stimulus-presentation-old","10","106243","0.0-9.0-1.0","SS1626382220563","trial","","40","500","5178","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_short","220","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","11","107223","0.0-9.0-0.1","SS1626382220563","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5140","sequential-stimulus-presentation-old","12","112866","0.0-9.0-1.1","SS1626382220563","trial","","40","500","5640","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_02_A_b.gif","forced_short","220","","0","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","13","113822","0.0-9.0-0.2","SS1626382220563","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
