"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2966.585000001942}]","2967.6800000015646","instructions","0","2972","0.0-0.0","SS1626382469344","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9436.30999999732},{""page_index"":1,""viewing_time"":6206.369999999879}]","15643.37499999965","instructions","1","20620","0.0-1.0","SS1626382469344","instructions","","","","","","","","","","","","","","","","",""
"","3735.3599999987637","sequential-stimulus-presentation-old","2","24863","0.0-2.0","SS1626382469344","","","40","500","4235.359999998764","null","null","self_paced","0","","","","","","","","",""
"","1974.7199999983422","sequential-stimulus-presentation-old","3","27344","0.0-3.0","SS1626382469344","","","40","500","2474.7199999983422","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6243.859999998676}]","6244.754999999714","instructions","4","33591","0.0-4.0","SS1626382469344","instructions","","","","","","","","","","","","","","","","",""
"","4613.289999997505","sequential-stimulus-presentation-old","5","38709","0.0-5.0","SS1626382469344","","","40","500","5113.289999997505","null","null","forced_short","500","","","","","","","","",""
"","1502.4799999991956","sequential-stimulus-presentation-old","6","40716","0.0-6.0","SS1626382469344","","","40","500","2002.4799999991956","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3040.1700000002165}]","3040.884999998525","instructions","7","43759","0.0-7.0","SS1626382469344","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2597.184999998717},{""page_index"":1,""viewing_time"":2935.265000000072},{""page_index"":2,""viewing_time"":1051.739999998972},{""page_index"":3,""viewing_time"":1550.1800000020012},{""page_index"":4,""viewing_time"":1491.20000000039}]","9626.369999998133","instructions","8","53388","0.0-8.0","SS1626382469344","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","54408","0.0-9.0-0.0","SS1626382469344","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","480.6200000020908","sequential-stimulus-presentation-old","10","55635","0.0-9.0-1.0","SS1626382469344","trial","","40","500","980.6200000020908","images/stimuli/spore_stims/complex_24_A_b.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","11","56685","0.0-9.0-0.1","SS1626382469344","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1329.1549999994459","sequential-stimulus-presentation-old","12","58520","0.0-9.0-1.1","SS1626382469344","trial","","40","500","1829.1549999994459","images/stimuli/spore_stims/complex_24_A_b.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_24_A_b.gif","","","","",""
"","null","html-keyboard-response","13","59750","0.0-9.0-0.2","SS1626382469344","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1853.6950000016077","sequential-stimulus-presentation-old","14","62111","0.0-9.0-1.2","SS1626382469344","trial","","40","500","2353.6950000016077","images/stimuli/spore_stims/complex_24_A_b.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","15","63264","0.0-9.0-0.3","SS1626382469344","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1835.5499999997846","sequential-stimulus-presentation-old","16","65605","0.0-9.0-1.3","SS1626382469344","trial","","40","500","2335.5499999997846","images/stimuli/spore_stims/complex_24_A_b.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_24_A_b.gif","","","","",""
"","null","html-keyboard-response","17","66851","0.0-9.0-0.4","SS1626382469344","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1627.359999998589","sequential-stimulus-presentation-old","18","68986","0.0-9.0-1.4","SS1626382469344","trial","","40","500","2127.359999998589","images/stimuli/spore_stims/complex_24_A_b.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","4022.179999999935","survey-multi-choice","19","73016","0.0-10.0","SS1626382469344","math_question","","","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
