"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":34374.300000000745}]","34374.699999999255","instructions","0","34376","0.0-0.0","SS1626381992141","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":28334},{""page_index"":1,""viewing_time"":18872.10000000149}]","47206.400000002235","instructions","1","83584","0.0-1.0","SS1626381992141","instructions","","","","","","","","","","","","","","","","",""
"","16423.20000000298","sequential-stimulus-presentation-old","2","100510","0.0-2.0","SS1626381992141","","","40","500","16923.20000000298","null","null","self_paced","0","","","","","","","","",""
"","8705.099999997765","sequential-stimulus-presentation-old","3","109716","0.0-3.0","SS1626381992141","","","40","500","9205.099999997765","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15546.10000000149}]","15546.400000002235","instructions","4","125263","0.0-4.0","SS1626381992141","instructions","","","","","","","","","","","","","","","","",""
"","15579.199999999255","sequential-stimulus-presentation-old","5","141344","0.0-5.0","SS1626381992141","","","40","500","16079.199999999255","null","null","forced_short","500","","","","","","","","",""
"","3461.199999999255","sequential-stimulus-presentation-old","6","145307","0.0-6.0","SS1626381992141","","","40","500","3961.199999999255","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":16435.20000000298}]","16435.5","instructions","7","161743","0.0-7.0","SS1626381992141","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":24935.099999997765},{""page_index"":1,""viewing_time"":20256.199999999255},{""page_index"":2,""viewing_time"":8055.70000000298},{""page_index"":3,""viewing_time"":2912.099999997765},{""page_index"":4,""viewing_time"":2023.9000000022352}]","58183.29999999702","instructions","8","219927","0.0-8.0","SS1626381992141","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","221224","0.0-9.0-0.0","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3200.099999997765","sequential-stimulus-presentation-old","10","225166","0.0-9.0-1.0","SS1626381992141","trial","","40","500","3700.099999997765","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","11","226320","0.0-9.0-0.1","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17767.699999999255","sequential-stimulus-presentation-old","12","244589","0.0-9.0-1.1","SS1626381992141","trial","","40","500","18267.699999999255","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","13","245560","0.0-9.0-0.2","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6302.400000002235","sequential-stimulus-presentation-old","14","252364","0.0-9.0-1.2","SS1626381992141","trial","","40","500","6802.400000002235","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","15","253310","0.0-9.0-0.3","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","20004.199999999255","sequential-stimulus-presentation-old","16","273817","0.0-9.0-1.3","SS1626381992141","trial","","40","500","20504.199999999255","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","17","274992","0.0-9.0-0.4","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3358.699999999255","sequential-stimulus-presentation-old","18","278853","0.0-9.0-1.4","SS1626381992141","trial","","40","500","3858.699999999255","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","null","html-keyboard-response","19","279824","0.0-9.0-0.5","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4122.89999999851","sequential-stimulus-presentation-old","20","284449","0.0-9.0-1.5","SS1626381992141","trial","","40","500","4622.89999999851","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_18_A_b.gif","forced_short","740","","0","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","","","",""
"","5915.599999997765","survey-multi-choice","21","290368","0.0-10.0","SS1626381992141","math_question","","","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","22","291613","0.0-11.0-0.0","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2112.800000000745","sequential-stimulus-presentation-old","23","294108","0.0-11.0-1.0","SS1626381992141","trial","","40","500","2612.800000000745","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","24","295150","0.0-11.0-0.1","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","11821.300000000745","sequential-stimulus-presentation-old","25","307472","0.0-11.0-1.1","SS1626381992141","trial","","40","500","12321.300000000745","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","26","308354","0.0-11.0-0.2","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7303.800000000745","sequential-stimulus-presentation-old","27","316160","0.0-11.0-1.2","SS1626381992141","trial","","40","500","7803.800000000745","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","28","317200","0.0-11.0-0.3","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4202.199999999255","sequential-stimulus-presentation-old","29","321905","0.0-11.0-1.3","SS1626381992141","trial","","40","500","4702.199999999255","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","30","322866","0.0-11.0-0.4","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4572.89999999851","sequential-stimulus-presentation-old","31","327941","0.0-11.0-1.4","SS1626381992141","trial","","40","500","5072.89999999851","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_10_A_a.gif","","","","",""
"","null","html-keyboard-response","32","329068","0.0-11.0-0.5","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4453.099999997765","sequential-stimulus-presentation-old","33","334022","0.0-11.0-1.5","SS1626381992141","trial","","40","500","4953.099999997765","images/stimuli/spore_stims/complex_15_A_a.gif","images/stimuli/spore_stims/complex_10_A_a.gif","forced_short","380","","1","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","5952.099999997765","survey-multi-choice","34","339975","0.0-12.0","SS1626381992141","math_question","","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","35","340953","0.0-13.0-0.0","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3395.199999999255","sequential-stimulus-presentation-old","36","345010","0.0-13.0-1.0","SS1626381992141","trial","","40","500","3895.199999999255","images/stimuli/spore_stims/complex_07_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","forced_short","660","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","37","345875","0.0-13.0-0.1","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3798.89999999851","sequential-stimulus-presentation-old","38","350175","0.0-13.0-1.1","SS1626381992141","trial","","40","500","4298.89999999851","images/stimuli/spore_stims/complex_07_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","forced_short","660","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","39","351367","0.0-13.0-0.2","SS1626381992141","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3670.39999999851","sequential-stimulus-presentation-old","40","355539","0.0-13.0-1.2","SS1626381992141","trial","","40","500","4170.39999999851","images/stimuli/spore_stims/complex_07_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","forced_short","660","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
