"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":20052.30000001192}]","20053.20000000298","instructions","0","20055","0.0-0.0","SS1626382505197","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":21374.10000000894},{""page_index"":1,""viewing_time"":14110.59999999404}]","35485.10000000894","instructions","1","57543","0.0-1.0","SS1626382505197","instructions","","","","","","","","","","","","","","","","",""
"","10355.39999999106","sequential-stimulus-presentation-old","2","68403","0.0-2.0","SS1626382505197","","","40","500","10855.39999999106","null","null","self_paced","0","","","","","","","","",""
"","8716.5","sequential-stimulus-presentation-old","3","77622","0.0-3.0","SS1626382505197","","","40","500","9216.5","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":24983.60000000894}]","24983.90000000596","instructions","4","102607","0.0-4.0","SS1626382505197","instructions","","","","","","","","","","","","","","","","",""
"","9699.5","sequential-stimulus-presentation-old","5","112811","0.0-5.0","SS1626382505197","","","40","500","10199.5","null","null","forced_short","500","","","","","","","","",""
"","1775.2000000029802","sequential-stimulus-presentation-old","6","115089","0.0-6.0","SS1626382505197","","","40","500","2275.2000000029802","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4747.0999999940395}]","4747.399999991059","instructions","7","119837","0.0-7.0","SS1626382505197","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12988.40000000596},{""page_index"":1,""viewing_time"":11901},{""page_index"":2,""viewing_time"":5788.5999999940395},{""page_index"":3,""viewing_time"":2023.4000000059605},{""page_index"":4,""viewing_time"":1804.3999999910593}]","34506.10000000894","instructions","8","154346","0.0-8.0","SS1626382505197","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","155406","0.0-9.0-0.0","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7688.199999988079","sequential-stimulus-presentation-old","10","163739","0.0-9.0-1.0","SS1626382505197","trial","","40","500","8188.199999988079","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_23_A_a.gif","","","","",""
"","null","html-keyboard-response","11","164640","0.0-9.0-0.1","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7079.699999988079","sequential-stimulus-presentation-old","12","172223","0.0-9.0-1.1","SS1626382505197","trial","","40","500","7579.699999988079","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","13","173064","0.0-9.0-0.2","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4218.4000000059605","sequential-stimulus-presentation-old","14","177787","0.0-9.0-1.2","SS1626382505197","trial","","40","500","4718.4000000059605","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_23_A_a.gif","","","","",""
"","null","html-keyboard-response","15","178946","0.0-9.0-0.3","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4843.9000000059605","sequential-stimulus-presentation-old","16","184294","0.0-9.0-1.3","SS1626382505197","trial","","40","500","5343.9000000059605","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_23_A_a.gif","","","","",""
"","null","html-keyboard-response","17","185350","0.0-9.0-0.4","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5248.70000000298","sequential-stimulus-presentation-old","18","191103","0.0-9.0-1.4","SS1626382505197","trial","","40","500","5748.70000000298","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_23_A_a.gif","","","","",""
"","null","html-keyboard-response","19","191983","0.0-9.0-0.5","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3423.6000000089407","sequential-stimulus-presentation-old","20","195912","0.0-9.0-1.5","SS1626382505197","trial","","40","500","3923.6000000089407","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_23_A_a.gif","forced_short","640","","0","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","5270.199999988079","survey-multi-choice","21","201188","0.0-10.0","SS1626382505197","math_question","","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","22","202287","0.0-11.0-0.0","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","908.7000000029802","sequential-stimulus-presentation-old","23","203910","0.0-11.0-1.0","SS1626382505197","trial","","40","500","1408.7000000029802","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_21_A_b.gif","forced_short","710","","1","complex_dissimilar","images/stimuli/spore_stims/complex_21_A_b.gif","","","","",""
"","null","html-keyboard-response","24","204847","0.0-11.0-0.1","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5768.399999991059","sequential-stimulus-presentation-old","25","211120","0.0-11.0-1.1","SS1626382505197","trial","","40","500","6268.399999991059","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_21_A_b.gif","forced_short","710","","1","complex_dissimilar","images/stimuli/spore_stims/complex_21_A_a.gif","","","","",""
"","null","html-keyboard-response","26","212103","0.0-11.0-0.2","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6492.20000000298","sequential-stimulus-presentation-old","27","219101","0.0-11.0-1.2","SS1626382505197","trial","","40","500","6992.20000000298","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_21_A_b.gif","forced_short","710","","1","complex_dissimilar","images/stimuli/spore_stims/complex_21_A_b.gif","","","","",""
"","null","html-keyboard-response","28","219930","0.0-11.0-0.3","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3462.7999999970198","sequential-stimulus-presentation-old","29","223896","0.0-11.0-1.3","SS1626382505197","trial","","40","500","3962.7999999970198","images/stimuli/spore_stims/complex_21_A_a.gif","images/stimuli/spore_stims/complex_21_A_b.gif","forced_short","710","","1","complex_dissimilar","images/stimuli/spore_stims/complex_21_A_b.gif","","","","",""
"","3369.0999999940395","survey-multi-choice","30","227268","0.0-12.0","SS1626382505197","math_question","","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","31","228515","0.0-13.0-0.0","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1016.6000000089407","sequential-stimulus-presentation-old","32","229788","0.0-13.0-1.0","SS1626382505197","trial","","40","500","1516.6000000089407","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","33","230825","0.0-13.0-0.1","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7747.79999999702","sequential-stimulus-presentation-old","34","239078","0.0-13.0-1.1","SS1626382505197","trial","","40","500","8247.79999999702","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","35","240247","0.0-13.0-0.2","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2798.9000000059605","sequential-stimulus-presentation-old","36","243551","0.0-13.0-1.2","SS1626382505197","trial","","40","500","3298.9000000059605","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","37","244770","0.0-13.0-0.3","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1932","sequential-stimulus-presentation-old","38","247206","0.0-13.0-1.3","SS1626382505197","trial","","40","500","2432","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","39","248294","0.0-13.0-0.4","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","993","sequential-stimulus-presentation-old","40","249791","0.0-13.0-1.4","SS1626382505197","trial","","40","500","1493","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","41","250713","0.0-13.0-0.5","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4416.600000008941","sequential-stimulus-presentation-old","42","255635","0.0-13.0-1.5","SS1626382505197","trial","","40","500","4916.600000008941","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","250","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","3205.2999999970198","survey-multi-choice","43","258843","0.0-14.0","SS1626382505197","math_question","","","","","","","","","","","","","{""Q0"":""11""}","[0]","11","",""
"","null","html-keyboard-response","44","259655","0.0-15.0-0.0","SS1626382505197","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
