"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2009.300000000745}]","2009.7000000011176","instructions","0","2011","0.0-0.0","SS1626381397130","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2316.699999999255},{""page_index"":1,""viewing_time"":7930.5}]","10247.400000000373","instructions","1","14261","0.0-1.0","SS1626381397130","instructions","","","","","","","","","","","","","","","","",""
"","5700.0999999996275","sequential-stimulus-presentation-old","2","20465","0.0-2.0","SS1626381397130","","","40","500","6200.0999999996275","null","null","self_paced","0","","","","","","","","",""
"","9419.599999999627","sequential-stimulus-presentation-old","3","30387","0.0-3.0","SS1626381397130","","","40","500","9919.599999999627","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1903.5999999996275}]","1903.9000000003725","instructions","4","32292","0.0-4.0","SS1626381397130","instructions","","","","","","","","","","","","","","","","",""
"","1511.7000000011176","sequential-stimulus-presentation-old","5","34305","0.0-5.0","SS1626381397130","","","40","500","2011.7000000011176","null","null","forced_short","500","","","","","","","","",""
"","8386.5","sequential-stimulus-presentation-old","6","43194","0.0-6.0","SS1626381397130","","","40","500","8886.5","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1898.0999999996275}]","1898.2999999988824","instructions","7","45094","0.0-7.0","SS1626381397130","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3398.199999999255},{""page_index"":1,""viewing_time"":2656.800000000745},{""page_index"":2,""viewing_time"":3907.2999999988824},{""page_index"":3,""viewing_time"":892.6000000014901},{""page_index"":4,""viewing_time"":1321.8999999985099}]","12177","instructions","8","57272","0.0-8.0","SS1626381397130","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","58516","0.0-9.0-0.0","SS1626381397130","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3430.9000000003725","sequential-stimulus-presentation-old","10","62920","0.0-9.0-1.0","SS1626381397130","trial","","40","500","3930.9000000003725","images/stimuli/spore_stims/complex_12_A_b.gif","images/stimuli/spore_stims/complex_03_A_b.gif","forced_short","970","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
