"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":17310.299999998882}]","17310.699999999255","instructions","0","17312","0.0-0.0","SS1626382557148","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12963.699999999255},{""page_index"":1,""viewing_time"":6375.9000000003725}]","19339.800000000745","instructions","1","38657","0.0-1.0","SS1626382557148","instructions","","","","","","","","","","","","","","","","",""
"","5316.5999999996275","sequential-stimulus-presentation-old","2","44476","0.0-2.0","SS1626382557148","","","40","500","5816.5999999996275","null","null","self_paced","0","","","","","","","","",""
"","5541.299999998882","sequential-stimulus-presentation-old","3","50518","0.0-3.0","SS1626382557148","","","40","500","6041.299999998882","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18000.199999999255}]","18000.5","instructions","4","68520","0.0-4.0","SS1626382557148","instructions","","","","","","","","","","","","","","","","",""
"","7204.5","sequential-stimulus-presentation-old","5","76226","0.0-5.0","SS1626382557148","","","40","500","7704.5","null","null","forced_short","500","","","","","","","","",""
"","3455.60000000149","sequential-stimulus-presentation-old","6","80183","0.0-6.0","SS1626382557148","","","40","500","3955.60000000149","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2515.0999999996275}]","2515.300000000745","instructions","7","82699","0.0-7.0","SS1626382557148","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9503.099999999627},{""page_index"":1,""viewing_time"":11754},{""page_index"":2,""viewing_time"":6389.9000000003725},{""page_index"":3,""viewing_time"":2032.199999999255},{""page_index"":4,""viewing_time"":1400.800000000745}]","31080.300000000745","instructions","8","113780","0.0-8.0","SS1626382557148","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","114702","0.0-9.0-0.0","SS1626382557148","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
