"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":10478.900000035763}]","10480.199999988079","instructions","0","10482","0.0-0.0","SS1626381599027","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4818.900000035763},{""page_index"":1,""viewing_time"":10194.800000011921}]","15014","instructions","1","27498","0.0-1.0","SS1626381599027","instructions","","","","","","","","","","","","","","","","",""
"","11219.899999976158","sequential-stimulus-presentation-old","2","39221","0.0-2.0","SS1626381599027","","","40","500","11719.899999976158","null","null","self_paced","0","","","","","","","","",""
"","4111.299999952316","sequential-stimulus-presentation-old","3","43839","0.0-3.0","SS1626381599027","","","40","500","4611.299999952316","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15083.199999988079}]","15083.399999976158","instructions","4","58923","0.0-4.0","SS1626381599027","instructions","","","","","","","","","","","","","","","","",""
"","6833","sequential-stimulus-presentation-old","5","66259","0.0-5.0","SS1626381599027","","","40","500","7333","null","null","forced_short","500","","","","","","","","",""
"","573.9000000357628","sequential-stimulus-presentation-old","6","67336","0.0-6.0","SS1626381599027","","","40","500","1073.9000000357628","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6569.5}]","6569.699999988079","instructions","7","73906","0.0-7.0","SS1626381599027","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8119.100000023842},{""page_index"":1,""viewing_time"":12040},{""page_index"":2,""viewing_time"":9253.899999976158},{""page_index"":3,""viewing_time"":1516.1000000238419},{""page_index"":4,""viewing_time"":1165.8999999761581}]","32095.30000001192","instructions","8","106003","0.0-8.0","SS1626381599027","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","107159","0.0-9.0-0.0","SS1626381599027","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
