"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":13144}]","13144","instructions","0","13145","0.0-0.0","SS1626381126553","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18081},{""page_index"":1,""viewing_time"":22804}]","40885","instructions","1","56038","0.0-1.0","SS1626381126553","instructions","","","","","","","","","","","","","","","","",""
"","8163","sequential-stimulus-presentation-old","2","64717","0.0-2.0","SS1626381126553","","","40","500","8663","null","null","self_paced","0","","","","","","","","",""
"","8547","sequential-stimulus-presentation-old","3","73774","0.0-3.0","SS1626381126553","","","40","500","9047","null","null","self_paced","0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18549}]","18549","instructions","4","92325","0.0-4.0","SS1626381126553","instructions","","","","","","","","","","","","","","","","",""
"","4563","sequential-stimulus-presentation-old","5","97398","0.0-5.0","SS1626381126553","","","40","500","5063","null","null","forced_short","500","","","","","","","","",""
"","672","sequential-stimulus-presentation-old","6","98582","0.0-6.0","SS1626381126553","","","40","500","1172","null","null","forced_short","500","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":66450}]","66450","instructions","7","165033","0.0-7.0","SS1626381126553","instructions","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":34381},{""page_index"":1,""viewing_time"":14127},{""page_index"":2,""viewing_time"":24521},{""page_index"":3,""viewing_time"":1487},{""page_index"":4,""viewing_time"":1384}]","75900","instructions","8","240934","0.0-8.0","SS1626381126553","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","242011","0.0-9.0-0.0","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3307","sequential-stimulus-presentation-old","10","245530","0.0-9.0-1.0","SS1626381126553","trial","","40","500","3807","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","11","246759","0.0-9.0-0.1","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3120","sequential-stimulus-presentation-old","12","250393","0.0-9.0-1.1","SS1626381126553","trial","","40","500","3620","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","13","251243","0.0-9.0-0.2","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8686","sequential-stimulus-presentation-old","14","260442","0.0-9.0-1.2","SS1626381126553","trial","","40","500","9186","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","15","261641","0.0-9.0-0.3","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3463","sequential-stimulus-presentation-old","16","265618","0.0-9.0-1.3","SS1626381126553","trial","","40","500","3963","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","null","html-keyboard-response","17","266544","0.0-9.0-0.4","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2993","sequential-stimulus-presentation-old","18","270050","0.0-9.0-1.4","SS1626381126553","trial","","40","500","3493","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","forced_short","200","","0","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","5992","survey-multi-choice","19","276043","0.0-10.0","SS1626381126553","math_question","","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","20","277327","0.0-11.0-0.0","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3485","sequential-stimulus-presentation-old","21","281299","0.0-11.0-1.0","SS1626381126553","trial","","40","500","3985","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_01_A_a.gif","forced_short","470","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_a.gif","","","","",""
"","null","html-keyboard-response","22","282363","0.0-11.0-0.1","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4057","sequential-stimulus-presentation-old","23","286931","0.0-11.0-1.1","SS1626381126553","trial","","40","500","4557","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_01_A_a.gif","forced_short","470","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_a.gif","","","","",""
"","null","html-keyboard-response","24","288074","0.0-11.0-0.2","SS1626381126553","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8992","sequential-stimulus-presentation-old","25","297579","0.0-11.0-1.2","SS1626381126553","trial","","40","500","9492","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_01_A_a.gif","forced_short","470","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_a.gif","","","","",""
