Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6407ce634144f0b102cfbab7,592bb32c943e670001cde123,APPROVED,2023-03-07T23:53:07.387000Z,2023-03-08T00:29:37.023000Z,2023-03-08T05:06:13.617000,2023-03-08T00:29:37.394353Z,2190,C90GA43K,4721,38,Male,White,United States,United States,United States,English,No,Full-Time
6407ce638a0ea9b0e38e7f61,5e17dbfb555d170ea41059b7,APPROVED,2023-03-07T23:53:13.253000Z,2023-03-08T00:02:51.577000Z,2023-03-08T05:06:13.728000,2023-03-08T00:04:33.133628Z,579,C90GA43K,28,41,Female,White,United States,United States,United States,English,No,Part-Time
6407ce63cefef2ce69f1b40e,63052f20afc39e87110eb83e,APPROVED,2023-03-08T00:01:57.061000Z,2023-03-08T00:21:13.251000Z,2023-03-08T05:06:13.843000,2023-03-08T00:21:14.104358Z,1157,C90GA43K,584,45,Male,Black,Barbados,United States,United States,English,No,Unemployed (and job seeking)
6407ce660ab186902848e0c4,5ed2f70cae98302901c31d4f,APPROVED,2023-03-07T23:53:19.062000Z,2023-03-08T00:03:37.320000Z,2023-03-08T05:06:13.952000,2023-03-08T00:04:48.195254Z,619,C90GA43K,1708,44,Female,Mixed,Indonesia,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
6407ce6628cec9acde61e635,6312503220c83c0fac50a090,APPROVED,2023-03-07T23:55:57.917000Z,2023-03-08T00:10:15.792000Z,2023-03-08T05:06:14.066000,2023-03-08T00:10:16.147425Z,858,C90GA43K,484,35,Male,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking)
6407ce6637a6cd1ccfa115e5,5d4a6459061e2a000138bad3,APPROVED,2023-03-07T23:53:10.019000Z,2023-03-08T00:02:07.657000Z,2023-03-08T05:06:14.176000,2023-03-08T00:04:16.527232Z,538,C90GA43K,1563,46,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
6407ce67453da1f49213abc6,6400f5cdf2e479a5e4a4582a,APPROVED,2023-03-07T23:53:28.202000Z,2023-03-08T00:03:15.529000Z,2023-03-08T05:06:14.291000,2023-03-08T00:04:39.588462Z,588,C90GA43K,43,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
6407ce674a0c3e7b5713abb7,5a9262251eda410001360b2c,APPROVED,2023-03-07T23:53:11.041000Z,2023-03-08T00:20:08.163000Z,2023-03-08T05:06:14.407000,2023-03-08T00:20:08.549628Z,1618,C90GA43K,3975,40,Female,Mixed,United States,United States,United States,English,No,Part-Time
6407ce678cdf2247102be61b,5e606b1eaf84e83c728748d7,APPROVED,2023-03-07T23:53:11.869000Z,2023-03-08T00:34:54.805000Z,2023-03-08T05:06:14.514000,2023-03-08T00:34:55.205941Z,2503,C90GA43K,4022,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
6407ce682dc1e7af7cdc3324,63d450e65299070e04794960,APPROVED,2023-03-07T23:53:16.320000Z,2023-03-08T00:12:44.974000Z,2023-03-08T05:06:14.630000,2023-03-08T00:12:45.352220Z,1169,C90GA43K,198,47,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
6407ce684e966c7a81d499bf,62c4dbae8fb1ff9cd93a3150,APPROVED,2023-03-07T23:53:18.760000Z,2023-03-08T00:03:14.164000Z,2023-03-08T05:06:14.743000,2023-03-08T00:04:36.236661Z,596,C90GA43K,1253,40,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6407ce6858c5a6d94aa48fea,62fba37f3560a85b4eb94aac,APPROVED,2023-03-07T23:53:18.468000Z,2023-03-08T00:22:21.162000Z,2023-03-08T05:06:14.856000,2023-03-08T00:22:21.601016Z,1743,C90GA43K,915,45,Male,White,United States,United States,United States,English,No,Full-Time
6407ce6858c5a6d94aa48fec,5fa4f94e535f3b1aa628e0ab,APPROVED,2023-03-07T23:53:12.564000Z,2023-03-08T00:08:04.610000Z,2023-03-08T05:06:14.962000,2023-03-08T00:08:04.973971Z,893,C90GA43K,3142,29,Male,Asian,United States,United States,United States,Vietnamese,DATA_EXPIRED,DATA_EXPIRED
