"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","364473","0.0-0.0","SS1673362745600","","","","","","","","","","","","","",""
"","survey-text","1","368984","0.0-1.0","SS1673362745600","4505.4000000059605","{""Age"":""324"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","376297","0.0-2.0","SS1673362745600","7311.4000000059605","","stimuli/audio/music_intro.wav","39","","","","","","","","","",""
"","html-keyboard-response","3","379552","0.0-3.0","SS1673362745600","3253.9000000059605","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","424879","0.0-4.0","SS1673362745600","45326.20000001788","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","448382","0.0-5.0","SS1673362745600","23503.19999998808","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","455636","0.0-6.0","SS1673362745600","7253.4000000059605","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","469382","0.0-7.0","SS1673362745600","13745.90000000596","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","493093","0.0-8.0","SS1673362745600","23711.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","517749","0.0-9.0","SS1673362745600","24655.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","557692","0.0-10.0","SS1673362745600","39943.20000001788","","","","[{""page_index"":0,""viewing_time"":39942.90000000596}]","","","","","","","","",""
"","video-keyboard-response","11","575986","0.0-11.0","SS1673362745600","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","580685","0.0-12.0","SS1673362745600","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","608472","0.0-13.0","SS1673362745600","27786.19999998808","","[""stimuli/images/unity_stims/unitystims_004_Left_1fam_background_1_new.mp4""]","40","","trial","26","1","1","background","1","stimuli/images/unity_stims/unitystims_004_Left_1fam_background_1_new.mp4","",""
"","html-keyboard-response","14","609116","0.0-14.0","SS1673362745600","643","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","613751","0.0-15.0","SS1673362745600","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","633380","0.0-16.0","SS1673362745600","19627.100000023842","","[""stimuli/images/unity_stims/unitystims_006_Right_1fam_deviant_2_new.mp4""]","40","","trial","26","1","2","deviant","1","stimuli/images/unity_stims/unitystims_006_Right_1fam_deviant_2_new.mp4","",""
"","html-keyboard-response","17","634254","0.0-17.0","SS1673362745600","873.6999999880791","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","638851","0.0-18.0","SS1673362745600","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","707770","0.0-19.0","SS1673362745600","68918.30000001192","","[""stimuli/images/unity_stims/unitystims_002_Left_9fam_deviant_1_new.mp4""]","40","","trial","26","1","3","deviant","9","stimuli/images/unity_stims/unitystims_002_Left_9fam_deviant_1_new.mp4","",""
"","html-keyboard-response","20","708178","0.0-20.0","SS1673362745600","407","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","712816","0.0-21.0","SS1673362745600","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","740362","0.0-22.0","SS1673362745600","27545.40000000596","","[""stimuli/images/unity_stims/unitystims_001_Right_3fam_background_2_new.mp4""]","40","","trial","26","1","4","background","3","stimuli/images/unity_stims/unitystims_001_Right_3fam_background_2_new.mp4","",""
