"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","348558","0.0-0.0","SS1670370915338","","","","","","","","","","","","","",""
"","survey-text","1","359824","0.0-1.0","SS1670370915338","11225.100000023842","{""Age"":""229"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","365591","0.0-2.0","SS1670370915338","5765.600000023842","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","369161","0.0-3.0","SS1670370915338","3569.300000011921","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","423191","0.0-4.0","SS1670370915338","54030","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","437190","0.0-5.0","SS1670370915338","13998.800000011921","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","443915","0.0-6.0","SS1670370915338","6723.800000011921","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","451580","0.0-7.0","SS1670370915338","7664.600000023842","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","464298","0.0-8.0","SS1670370915338","12718","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","482583","0.0-9.0","SS1670370915338","18283.899999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","520155","0.0-10.0","SS1670370915338","37571.59999996424","","","","[{""page_index"":0,""viewing_time"":37571.30000001192}]","","","","","","","","",""
"","video-keyboard-response","11","538383","0.0-11.0","SS1670370915338","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","543067","0.0-12.0","SS1670370915338","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","608209","0.0-13.0","SS1670370915338","null","","[""stimuli/images/unity_stims/unitystims_001_Left_1fam_background_1_new.mp4""]","null","","trial","15","1","1","background","1","stimuli/images/unity_stims/unitystims_001_Left_1fam_background_1_new.mp4","",""
"","html-keyboard-response","14","609353","0.0-14.0","SS1670370915338","1144","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","613998","0.0-15.0","SS1670370915338","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","631416","0.0-16.0","SS1670370915338","17415.80000001192","","[""stimuli/images/unity_stims/unitystims_006_Right_1fam_deviant_1_new.mp4""]","40","","trial","15","1","2","deviant","1","stimuli/images/unity_stims/unitystims_006_Right_1fam_deviant_1_new.mp4","",""
"","html-keyboard-response","17","632229","0.0-17.0","SS1670370915338","813.1999999880791","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","636898","0.0-18.0","SS1670370915338","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","742065","0.0-19.0","SS1670370915338","null","","[""stimuli/images/unity_stims/unitystims_005_Right_9fam_deviant_2_new.mp4""]","null","","trial","15","1","3","deviant","9","stimuli/images/unity_stims/unitystims_005_Right_9fam_deviant_2_new.mp4","",""
