"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","2042","0.0-0.0","SS1672853679029","","","","","","","","","","","","","",""
"","survey-text","1","4275","0.0-1.0","SS1672853679029","2231.600000000035","{""Age"":""305"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","9438","0.0-2.0","SS1672853679029","5161.799999999988","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","13650","0.0-3.0","SS1672853679029","4211","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","37","","","","","","","","","",""
"","html-keyboard-response","4","80264","0.0-4.0","SS1672853679029","66616","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","98760","0.0-5.0","SS1672853679029","18496.599999999977","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","110623","0.0-6.0","SS1672853679029","11862.899999999965","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","127959","0.0-7.0","SS1672853679029","17336","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","128319","0.0-8.0","SS1672853679029","359.0999999999767","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","262290","0.0-9.0","SS1672853679029","133975.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","283629","0.0-10.0","SS1672853679029","21339.699999999953","","","","[{""page_index"":0,""viewing_time"":21339.5}]","","","","","","","","",""
"","video-keyboard-response","11","301818","0.0-11.0","SS1672853679029","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","306448","0.0-12.0","SS1672853679029","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","379518","0.0-13.0","SS1672853679029","73070.59999999998","","[""stimuli/images/unity_stims/unitystims_006_Left_9fam_background_2_new.mp4""]","40","","trial","24","5","1","background","9","stimuli/images/unity_stims/unitystims_006_Left_9fam_background_2_new.mp4","",""
"","html-keyboard-response","14","379989","0.0-14.0","SS1672853679029","470.39999999990687","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
