"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","3911","0.0-0.0","SS1673364802642","","","","","","","","","","","","","",""
"","survey-text","1","5774","0.0-1.0","SS1673364802642","1861","{""Age"":""274"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","6310","0.0-2.0","SS1673364802642","535.4000000059605","","stimuli/audio/music_intro.wav","13","","","","","","","","","",""
"","html-keyboard-response","3","11176","0.0-3.0","SS1673364802642","4864.9000000059605","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","104044","0.0-4.0","SS1673364802642","92868.59999999404","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","125404","0.0-5.0","SS1673364802642","21360.09999999404","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","133508","0.0-6.0","SS1673364802642","8103.5999999940395","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","148100","0.0-7.0","SS1673364802642","14592.200000017881","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","162371","0.0-8.0","SS1673364802642","14270.700000017881","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","176700","0.0-9.0","SS1673364802642","14327.800000011921","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","207381","0.0-10.0","SS1673364802642","30681.19999998808","","","","[{""page_index"":0,""viewing_time"":30680.90000000596}]","","","","","","","","",""
"","video-keyboard-response","11","225603","0.0-11.0","SS1673364802642","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","230237","0.0-12.0","SS1673364802642","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","335506","0.0-13.0","SS1673364802642","null","","[""stimuli/images/unity_stims/unitystims_005_Left_9fam_background_2_new.mp4""]","null","","trial","27","5","1","background","9","stimuli/images/unity_stims/unitystims_005_Left_9fam_background_2_new.mp4","",""
"","html-keyboard-response","14","337004","0.0-14.0","SS1673364802642","1497.0999999940395","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","341634","0.0-15.0","SS1673364802642","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","421450","0.0-16.0","SS1673364802642","79812.59999999404","","[""stimuli/images/unity_stims/unitystims_002_Right_9fam_deviant_1_new.mp4""]","40","","trial","27","5","2","deviant","9","stimuli/images/unity_stims/unitystims_002_Right_9fam_deviant_1_new.mp4","",""
"","html-keyboard-response","17","425541","0.0-17.0","SS1673364802642","4090.4000000059605","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","430168","0.0-18.0","SS1673364802642","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","485270","0.0-19.0","SS1673364802642","55099.79999998212","","[""stimuli/images/unity_stims/unitystims_004_Right_3fam_deviant_2_new.mp4""]","40","","trial","27","5","3","deviant","3","stimuli/images/unity_stims/unitystims_004_Right_3fam_deviant_2_new.mp4","",""
"","html-keyboard-response","20","485689","0.0-20.0","SS1673364802642","418.2999999821186","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","490302","0.0-21.0","SS1673364802642","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","531855","0.0-22.0","SS1673364802642","41551.80000001192","","[""stimuli/images/unity_stims/unitystims_006_Left_1fam_background_1_new.mp4""]","40","","trial","27","5","4","background","1","stimuli/images/unity_stims/unitystims_006_Left_1fam_background_1_new.mp4","",""
"","html-keyboard-response","23","532284","0.0-23.0","SS1673364802642","428.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","536902","0.0-24.0","SS1673364802642","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
