"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","1916","0.0-0.0","SS1672858930662","","","","","","","","","","","","","",""
"","survey-text","1","4561","0.0-1.0","SS1672858930662","2642.7000000001863","{""Age"":""309"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","9867","0.0-2.0","SS1672858930662","5304.799999999814","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","13806","0.0-3.0","SS1672858930662","3938.7000000001863","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","69751","0.0-4.0","SS1672858930662","55944.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","100494","0.0-5.0","SS1672858930662","30742.599999999627","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","113960","0.0-6.0","SS1672858930662","13464.900000000373","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","127223","0.0-7.0","SS1672858930662","13263.400000000373","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","127742","0.0-8.0","SS1672858930662","518.3000000007451","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","163919","0.0-9.0","SS1672858930662","36176.40000000037","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","181393","0.0-10.0","SS1672858930662","17473.699999999255","","","","[{""page_index"":0,""viewing_time"":17473.299999999814}]","","","","","","","","",""
"","video-keyboard-response","11","199601","0.0-11.0","SS1672858930662","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","204236","0.0-12.0","SS1672858930662","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","257747","0.0-13.0","SS1672858930662","53485","","[""stimuli/images/unity_stims/unitystims_001_Left_9fam_deviant_1_new.mp4""]","40","","trial","25","6","1","deviant","9","stimuli/images/unity_stims/unitystims_001_Left_9fam_deviant_1_new.mp4","",""
"","html-keyboard-response","14","259864","0.0-14.0","SS1672858930662","2116.600000000559","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","264460","0.0-15.0","SS1672858930662","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","284658","0.0-16.0","SS1672858930662","20196","","[""stimuli/images/unity_stims/unitystims_003_Right_1fam_background_2_new.mp4""]","40","","trial","25","6","2","background","1","stimuli/images/unity_stims/unitystims_003_Right_1fam_background_2_new.mp4","",""
"","html-keyboard-response","17","288875","0.0-17.0","SS1672858930662","4215.9000000003725","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","293494","0.0-18.0","SS1672858930662","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","346289","0.0-19.0","SS1672858930662","52789.90000000037","","[""stimuli/images/unity_stims/unitystims_004_Right_9fam_background_2_new.mp4""]","40","","trial","25","6","3","background","9","stimuli/images/unity_stims/unitystims_004_Right_9fam_background_2_new.mp4","",""
"","html-keyboard-response","20","350969","0.0-20.0","SS1672858930662","4680.0999999996275","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","21","355594","0.0-21.0","SS1672858930662","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","371738","0.0-22.0","SS1672858930662","16143.100000000559","","[""stimuli/images/unity_stims/unitystims_005_Left_1fam_deviant_1_new.mp4""]","40","","trial","25","6","4","deviant","1","stimuli/images/unity_stims/unitystims_005_Left_1fam_deviant_1_new.mp4","",""
"","html-keyboard-response","23","372072","0.0-23.0","SS1672858930662","333.70000000018626","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","376694","0.0-24.0","SS1672858930662","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
